"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"8187","XLOC_008187","XLOC_008187","Tmprss7","11:60102124-60138065","ZL","ZDF","NOTEST",0.00417343,0,-Inf,0,1,1,"no"
"8188","XLOC_008188","XLOC_008188","LOC683549","11:60139960-60165498","ZL","ZDF","NOTEST",0.0411058,0,-Inf,0,1,1,"no"
"8189","XLOC_008189","XLOC_008189","AABR07072237.1","11:60253607-60268430","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8190","XLOC_008190","XLOC_008190","AABR07034260.1","11:60336149-60362820","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8191","XLOC_008191","XLOC_008191","Cd200","11:60371630-60398450","ZL","ZDF","OK",18.3693,26.9885,0.555047,1.17348,0.09395,0.477296,"no"
"8192","XLOC_008192","XLOC_008192","Slc35a5","11:60613721-60634890","ZL","ZDF","OK",3.16684,4.12287,0.380603,0.755646,0.2837,0.706,"no"
"8193","XLOC_008193","XLOC_008193","Gtpbp8","11:60907014-60917077","ZL","ZDF","OK",12.2419,9.56222,-0.356407,-0.699168,0.3476,0.759956,"no"
"8194","XLOC_008194","XLOC_008194","Boc","11:61083756-61159317","ZL","ZDF","OK",7.97869,9.76256,0.291106,0.551911,0.42445,0.813128,"no"
"8195","XLOC_008195","XLOC_008195","AC141993.1","11:61083756-61159317","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8196","XLOC_008196","XLOC_008196","Sidt1","11:61321458-61417842","ZL","ZDF","NOTEST",0.0175204,0.0231255,0.40045,0,1,1,"no"
"8197","XLOC_008197","XLOC_008197","RGD1560175","11:61427141-61530844","ZL","ZDF","OK",1.00179,1.8245,0.864922,0.529341,0.44215,0.822846,"no"
"8198","XLOC_008198","XLOC_008198","Atp6v1a","11:61531547-61584636","ZL","ZDF","OK",8.97035,6.91879,-0.374644,-0.807092,0.251,0.678313,"no"
"8199","XLOC_008199","XLOC_008199","Gramd1c","11:61609369-61661057","ZL","ZDF","NOTEST",0.162415,0.266682,0.71544,0,1,1,"no"
"8200","XLOC_008200","XLOC_008200","Zdhhc23","11:61661723-61672850","ZL","ZDF","NOTEST",0.103196,0.124849,0.274792,0,1,1,"no"
"8201","XLOC_008201","XLOC_008201","Qtrtd1","11:61748892-61778858","ZL","ZDF","OK",1.56314,1.64705,0.075436,0.122009,0.85885,0.961753,"no"
"8202","XLOC_008202","XLOC_008202","SNORA84","11:61748892-61778858","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8203","XLOC_008203","XLOC_008203","SNORA17","11:61810480-61810565","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8204","XLOC_008204","XLOC_008204","Tigit","11:61971034-61987719","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8205","XLOC_008205","XLOC_008205","Gramd1c","11:62584958-62634802","ZL","ZDF","NOTEST",0.0593542,0.0854359,0.525491,0,1,1,"no"
"8206","XLOC_008206","XLOC_008206","LOC498084","11:63170027-63224986","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8207","XLOC_008207","XLOC_008207","AABR07034303.1","11:63843294-63843398","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8208","XLOC_008208","XLOC_008208","AABR07034310.1","11:64195215-64225695","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8209","XLOC_008209","XLOC_008209","RGD1563835","11:64472071-64472479","ZL","ZDF","NOTEST",0.185519,0.188842,0.0256158,0,1,1,"no"
"8210","XLOC_008210","XLOC_008210","RGD1306995","11:64488193-64512053","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8211","XLOC_008211","XLOC_008211","Upk1b","11:64522129-64553228","ZL","ZDF","NOTEST",0.143052,0.223366,0.642868,0,1,1,"no"
"8212","XLOC_008212","XLOC_008212","Arhgap31","11:64600972-64718170","ZL","ZDF","OK",11.3629,14.3366,0.335369,0.641981,0.3446,0.758326,"no"
"8213","XLOC_008213","XLOC_008213","Tmem39a","11:64723007-64752544","ZL","ZDF","OK",0.704765,0.892203,0.34023,0.317441,0.65325,0.912535,"no"
"8214","XLOC_008214","XLOC_008214","7SK","11:64723007-64752544","ZL","ZDF","NOTEST",0.516852,0,-Inf,0,1,1,"no"
"8215","XLOC_008215","XLOC_008215","Poglut1","11:64761145-64788337","ZL","ZDF","OK",3.93966,4.01661,0.0279061,0.0547117,0.9343,0.977294,"no"
"8216","XLOC_008216","XLOC_008216","Timmdc1","11:64790736-64821517","ZL","ZDF","OK",21.3116,15.5349,-0.456124,-0.889315,0.2151,0.650807,"no"
"8217","XLOC_008217","XLOC_008217","5S_rRNA","11:64827634-64855353","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8218","XLOC_008218","XLOC_008218","Adprh","11:64861767-64868752","ZL","ZDF","OK",15.7854,11.4187,-0.467199,-0.987401,0.1626,0.593115,"no"
"8219","XLOC_008219","XLOC_008219","Pla1a","11:64882005-64921205","ZL","ZDF","OK",13.5248,20.8306,0.623102,1.20624,0.08505,0.458589,"no"
"8220","XLOC_008220","XLOC_008220","Maats1","11:64975593-65019139","ZL","ZDF","NOTEST",0.149196,0.17055,0.192979,0,1,1,"no"
"8221","XLOC_008221","XLOC_008221","Nr1i2","11:65022099-65059796","ZL","ZDF","OK",0.550918,0.522668,-0.0759407,-0.115487,0.86535,0.962663,"no"
"8222","XLOC_008222","XLOC_008222","AABR07034328.1","11:65470290-65470435","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8223","XLOC_008223","XLOC_008223","LOC688739","11:65610351-65611102","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8224","XLOC_008224","XLOC_008224","AC106292.2","11:65741782-65759581","ZL","ZDF","OK",18.1125,17.3077,-0.065572,-0.127233,0.8546,0.960608,"no"
"8225","XLOC_008225","XLOC_008225","LOC688963","11:65960276-65966898","ZL","ZDF","OK",637.456,397.207,-0.682437,-1.10414,0.1184,0.525343,"no"
"8226","XLOC_008226","XLOC_008226","Gtf2e1","11:66078789-66111499","ZL","ZDF","OK",2.92668,1.47422,-0.989313,-1.90319,0.0069,0.135177,"no"
"8227","XLOC_008227","XLOC_008227","Stxbp5l","11:66316605-66566331","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8228","XLOC_008228","XLOC_008228","Fbxo40","11:66713887-66731198","ZL","ZDF","OK",29.4424,8.91609,-1.72341,-3.40875,5e-05,0.00520877,"yes"
"8229","XLOC_008229","XLOC_008229","Eaf2","11:66878657-66923092","ZL","ZDF","NOTEST",0.0186252,0,-Inf,0,1,1,"no"
"8230","XLOC_008230","XLOC_008230","Slc15a2","11:66932613-66961713","ZL","ZDF","OK",0.474927,0.58769,0.30735,0.479878,0.48795,0.848547,"no"
"8231","XLOC_008231","XLOC_008231","Cd86","11:67060609-67118795","ZL","ZDF","OK",1.02616,1.13925,0.150837,0.227358,0.7387,0.939907,"no"
"8232","XLOC_008232","XLOC_008232","Casr","11:67188629-67258771","ZL","ZDF","NOTEST",0.0142266,0,-Inf,0,1,1,"no"
"8233","XLOC_008233","XLOC_008233","7SK","11:67188629-67258771","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8234","XLOC_008234","XLOC_008234","Stfa3","11:67308942-67314172","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8235","XLOC_008235","XLOC_008235","LOC684499","11:67329656-67337948","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8236","XLOC_008236","XLOC_008236","U6","11:67350532-67350635","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8237","XLOC_008237","XLOC_008237","U6","11:67395648-67395753","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8238","XLOC_008238","XLOC_008238","U6","11:67421897-67421998","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8239","XLOC_008239","XLOC_008239","Stfa2l3","11:67451548-67529051","ZL","ZDF","NOTEST",0,0.261574,Inf,0,1,1,"no"
"8240","XLOC_008240","XLOC_008240","Stfa2","11:67451548-67529051","ZL","ZDF","OK",0.118984,0.890065,2.90314,1.4865,0.16025,0.589631,"no"
"8241","XLOC_008241","XLOC_008241","U6","11:67451548-67529051","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8242","XLOC_008242","XLOC_008242","U6","11:67543341-67543446","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8243","XLOC_008243","XLOC_008243","Csta","11:67555657-67566972","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8244","XLOC_008244","XLOC_008244","AABR07034362.1","11:67584434-67585043","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8245","XLOC_008245","XLOC_008245","Fam162a","11:67598418-67647818","ZL","ZDF","OK",479.703,324.667,-0.563178,-0.743428,0.29175,0.710978,"no"
"8246","XLOC_008246","XLOC_008246","Dtx3l","11:67723987-67767622","ZL","ZDF","OK",5.80551,6.92013,0.253376,0.320645,0.64165,0.90717,"no"
"8247","XLOC_008247","XLOC_008247","SCARNA8","11:68058467-68058598","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8248","XLOC_008248","XLOC_008248","Parp14","11:68105368-68137603","ZL","ZDF","OK",7.82347,9.78356,0.322551,0.6412,0.3555,0.765567,"no"
"8249","XLOC_008249","XLOC_008249","Dirc2","11:68198708-68272758","ZL","ZDF","OK",15.481,9.99104,-0.631794,-1.3257,0.0655,0.414915,"no"
"8250","XLOC_008250","XLOC_008250","Pdia5","11:68493015-68579009","ZL","ZDF","OK",6.36437,7.9909,0.328341,0.68148,0.3311,0.74584,"no"
"8251","XLOC_008251","XLOC_008251","U1","11:68597903-68598019","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8252","XLOC_008252","XLOC_008252","Sec22a","11:68633149-68686675","ZL","ZDF","OK",6.2074,5.13987,-0.272256,-0.54378,0.43425,0.819335,"no"
"8254","XLOC_008254","XLOC_008254","Adcy5","11:68693872-68854939","ZL","ZDF","OK",4.91786,3.01134,-0.707627,-0.172037,0.66165,0.915391,"no"
"8255","XLOC_008255","XLOC_008255","Kalrn","11:69484292-70027006","ZL","ZDF","OK",9.77085,8.75733,-0.157992,-0.292405,0.68625,0.923358,"no"
"8256","XLOC_008256","XLOC_008256","U2","11:69484292-70027006","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8257","XLOC_008257","XLOC_008257","Umps","11:70034138-70046429","ZL","ZDF","OK",10.5094,7.91243,-0.409483,-0.8265,0.237,0.671305,"no"
"8258","XLOC_008258","XLOC_008258","AC133403.1","11:70056499-70172372","ZL","ZDF","OK",31.4009,30.2759,-0.0526333,-0.0727561,0.91715,0.975457,"no"
"8259","XLOC_008259","XLOC_008259","SNORD111","11:70666191-70666267","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8260","XLOC_008260","XLOC_008260","AC110981.1","11:70687499-70688342","ZL","ZDF","NOTEST",0.047412,0.0638992,0.430543,0,1,1,"no"
"8261","XLOC_008261","XLOC_008261","RNaseP_nuc","11:70879722-70880051","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8262","XLOC_008262","XLOC_008262","Iqcg","11:70967222-71108206","ZL","ZDF","NOTEST",0.0301206,0.0777043,1.36724,0,1,1,"no"
"8263","XLOC_008263","XLOC_008263","Lrch3","11:70967222-71108206","ZL","ZDF","OK",0.552681,1.03775,0.908938,0.39564,0.506,0.856509,"no"
"8264","XLOC_008264","XLOC_008264","Lrch3","11:70967222-71108206","ZL","ZDF","OK",1.32835,2.43265,0.872892,0.265201,0.7469,0.940523,"no"
"8265","XLOC_008265","XLOC_008265","AABR07034425.1","11:70967222-71108206","ZL","ZDF","NOTEST",0,17.4504,Inf,0,1,1,"no"
"8266","XLOC_008266","XLOC_008266","AABR07034426.1","11:70967222-71108206","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8267","XLOC_008267","XLOC_008267","1700021K19Rik","11:71143326-71199258","ZL","ZDF","OK",15.6201,14.6504,-0.092461,-0.167641,0.8105,0.951255,"no"
"8268","XLOC_008268","XLOC_008268","Gm933","11:71211767-71216983","ZL","ZDF","OK",0.0793201,0.569612,2.84422,1.24159,0.26535,0.690092,"no"
"8269","XLOC_008269","XLOC_008269","Muc20","11:71222599-71236223","ZL","ZDF","NOTEST",0.0366504,0.0327546,-0.162135,0,1,1,"no"
"8270","XLOC_008270","XLOC_008270","U6","11:71434416-71434523","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8271","XLOC_008271","XLOC_008271","AC136847.1","11:71469333-71469453","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8273","XLOC_008273","XLOC_008273","Slc51a","11:71533077-71592967","ZL","ZDF","NOTEST",0.0294634,0.123124,2.06311,0,1,1,"no"
"8274","XLOC_008274","XLOC_008274","Fbxo45","11:71796281-71811860","ZL","ZDF","OK",3.51355,2.81461,-0.319993,-0.603093,0.38855,0.789488,"no"
"8275","XLOC_008275","XLOC_008275","SNORA79","11:71796281-71811860","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8276","XLOC_008276","XLOC_008276","Nrros","11:71872789-71889897","ZL","ZDF","OK",8.48276,11.6873,0.46234,0.916849,0.19845,0.636064,"no"
"8277","XLOC_008277","XLOC_008277","Pigx","11:71921715-71957628","ZL","ZDF","OK",12.2857,10.5768,-0.216077,-0.181119,0.80515,0.951255,"no"
"8278","XLOC_008278","XLOC_008278","Pak2","11:71959031-72021601","ZL","ZDF","OK",7.34071,8.68885,0.243246,0.523925,0.45715,0.831814,"no"
"8279","XLOC_008279","XLOC_008279","Senp5","11:72044095-72067150","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8280","XLOC_008280","XLOC_008280","AABR07034455.1","11:72449629-72450686","ZL","ZDF","NOTEST",0,0.0391359,Inf,0,1,1,"no"
"8281","XLOC_008281","XLOC_008281","AABR07034455.2","11:72479371-72489534","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8283","XLOC_008283","XLOC_008283","AABR07034457.1","11:72625449-72639422","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8284","XLOC_008284","XLOC_008284","Apod","11:72705128-72726301","ZL","ZDF","NOTEST",0.201216,0.202501,0.00918128,0,1,1,"no"
"8285","XLOC_008285","XLOC_008285","Ppp1r2","11:72748680-73036448","ZL","ZDF","OK",36.5102,27.7421,-0.396225,-0.733802,0.29885,0.717142,"no"
"8286","XLOC_008286","XLOC_008286","Pak2","11:72748680-73036448","ZL","ZDF","NOTEST",0.00526753,0,-Inf,0,1,1,"no"
"8287","XLOC_008287","XLOC_008287","LOC690251","11:72748680-73036448","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8288","XLOC_008288","XLOC_008288","AABR07034478.1","11:72748680-73036448","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8289","XLOC_008289","XLOC_008289","Acap2","11:73078883-73193495","ZL","ZDF","OK",6.45128,7.19492,0.157393,0.340031,0.6282,0.90254,"no"
"8290","XLOC_008290","XLOC_008290","Xxylt1","11:73198521-73330678","ZL","ZDF","OK",7.44718,6.27035,-0.248149,-0.53302,0.4439,0.82394,"no"
"8291","XLOC_008291","XLOC_008291","Lsg1","11:73693705-73723815","ZL","ZDF","OK",6.23716,6.65112,0.0927072,0.199392,0.7802,0.947438,"no"
"8292","XLOC_008292","XLOC_008292","Tmem44","11:73737264-73774390","ZL","ZDF","OK",4.70961,6.51448,0.468041,0.828176,0.2503,0.677973,"no"
"8293","XLOC_008293","XLOC_008293","AABR07034498.1","11:73930752-73931100","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8294","XLOC_008294","XLOC_008294","Atp13a3","11:73936749-73973794","ZL","ZDF","OK",1.46537,0.52418,-1.48313,-1.76461,0.0156,0.217028,"no"
"8298","XLOC_008298","XLOC_008298","Gp5","11:74014982-74018075","ZL","ZDF","NOTEST",0.0402323,0.0400236,-0.00750283,0,1,1,"no"
"8299","XLOC_008299","XLOC_008299","Lrrc15","11:74050165-74051902","ZL","ZDF","NOTEST",0.0113136,0,-Inf,0,1,1,"no"
"8300","XLOC_008300","XLOC_008300","Cpn2","11:74057360-74067413","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8301","XLOC_008301","XLOC_008301","AABR07034502.1","11:74222622-74222717","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8303","XLOC_008303","XLOC_008303","Atp13a4","11:74834049-74968336","ZL","ZDF","NOTEST",0.00236744,0,-Inf,0,1,1,"no"
"8304","XLOC_008304","XLOC_008304","Atp13a5","11:74984612-75124249","ZL","ZDF","NOTEST",0.00684346,0.00689806,0.0114653,0,1,1,"no"
"8305","XLOC_008305","XLOC_008305","Mb21d2","11:75434196-75533520","ZL","ZDF","OK",2.58521,1.78537,-0.534059,-1.03387,0.1496,0.571888,"no"
"8306","XLOC_008306","XLOC_008306","AABR07034544.1","11:75606399-75873973","ZL","ZDF","OK",18.2227,5.50664,-1.7265,-1.18309,0.09285,0.475189,"no"
"8307","XLOC_008307","XLOC_008307","AABR07034544.1","11:75606399-75873973","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8308","XLOC_008308","XLOC_008308","Fgf12","11:75905442-76172294","ZL","ZDF","OK",33.793,16.8473,-1.00421,-1.59444,0.0257,0.276913,"no"
"8309","XLOC_008309","XLOC_008309","7SK","11:75905442-76172294","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8312","XLOC_008312","XLOC_008312","AABR07034550.1","11:76634474-76647903","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8313","XLOC_008313","XLOC_008313","Uts2b","11:76833760-76848808","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8314","XLOC_008314","XLOC_008314","Gmnc","11:77239097-77246315","ZL","ZDF","NOTEST",0,0.0195387,Inf,0,1,1,"no"
"8315","XLOC_008315","XLOC_008315","Tmem207","11:77644540-77668754","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8316","XLOC_008316","XLOC_008316","Cldn1","11:77815180-77830416","ZL","ZDF","NOTEST",0.238887,0.0929157,-1.36233,0,1,1,"no"
"8317","XLOC_008317","XLOC_008317","P3h2","11:78029037-78170738","ZL","ZDF","OK",2.46918,2.52587,0.0327454,0.0626902,0.92595,0.976599,"no"
"8318","XLOC_008318","XLOC_008318","AABR07034573.2","11:79091866-79093768","ZL","ZDF","NOTEST",0,0.0812731,Inf,0,1,1,"no"
"8319","XLOC_008319","XLOC_008319","AABR07034573.1","11:79133821-79134198","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8320","XLOC_008320","XLOC_008320","LOC100365839","11:79192600-79828823","ZL","ZDF","NOTEST",0.0687408,0.0435976,-0.656919,0,1,1,"no"
"8321","XLOC_008321","XLOC_008321","U7","11:79192600-79828823","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8323","XLOC_008323","XLOC_008323","AABR07034586.1","11:80051312-80057165","ZL","ZDF","NOTEST",0,0.0287036,Inf,0,1,1,"no"
"8324","XLOC_008324","XLOC_008324","Bcl6","11:80255789-80279075","ZL","ZDF","OK",3.20108,4.35572,0.444355,0.917138,0.2002,0.637364,"no"
"8325","XLOC_008325","XLOC_008325","AABR07034592.1","11:80304976-80310498","ZL","ZDF","NOTEST",0.0793798,0.126812,0.675848,0,1,1,"no"
"8326","XLOC_008326","XLOC_008326","Rtp2","11:80319176-80331599","ZL","ZDF","NOTEST",0,0.0492915,Inf,0,1,1,"no"
"8327","XLOC_008327","XLOC_008327","Sst","11:80358210-80359444","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8328","XLOC_008328","XLOC_008328","AABR07034598.1","11:80630198-80633309","ZL","ZDF","NOTEST",0.0648397,0,-Inf,0,1,1,"no"
"8329","XLOC_008329","XLOC_008329","Masp1","11:80736575-80803382","ZL","ZDF","OK",35.4909,16.7311,-1.08491,-2.17931,0.0025,0.0724967,"no"
"8330","XLOC_008330","XLOC_008330","SNORA17","11:80898219-80898351","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8331","XLOC_008331","XLOC_008331","AABR07034610.1","11:81261094-81261287","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8332","XLOC_008332","XLOC_008332","Rfc4","11:81358591-81379912","ZL","ZDF","OK",4.77638,5.24592,0.13528,0.0261504,0.9438,0.979355,"no"
"8333","XLOC_008333","XLOC_008333","Tbccd1","11:81757982-81794580","ZL","ZDF","OK",4.92592,3.1482,-0.645869,-1.29322,0.0685,0.420939,"no"
"8334","XLOC_008334","XLOC_008334","Crygs","11:81796890-81802172","ZL","ZDF","OK",0.0899905,0.70965,2.97926,1.66188,0.12995,0.545224,"no"
"8335","XLOC_008335","XLOC_008335","AABR07034636.1","11:81936175-81939050","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8336","XLOC_008336","XLOC_008336","Dgkg","11:81972218-82163165","ZL","ZDF","NOTEST",0.175782,0.107682,-0.707009,0,1,1,"no"
"8337","XLOC_008337","XLOC_008337","AABR07034637.1","11:81972218-82163165","ZL","ZDF","NOTEST",0.770678,0,-Inf,0,1,1,"no"
"8338","XLOC_008338","XLOC_008338","Etv5","11:82194656-82252143","ZL","ZDF","OK",3.39276,2.56651,-0.40265,-0.833879,0.23745,0.671305,"no"
"8339","XLOC_008339","XLOC_008339","Tra2b","11:82373788-82392632","ZL","ZDF","OK",27.7732,32.6641,0.234014,0.478229,0.49175,0.849776,"no"
"8340","XLOC_008340","XLOC_008340","LOC100360611","11:82415994-82416477","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8341","XLOC_008341","XLOC_008341","Igf2bp2","11:82466070-82621079","ZL","ZDF","OK",0.599668,0.621519,0.051635,0.0841909,0.90655,0.974276,"no"
"8342","XLOC_008342","XLOC_008342","Liph","11:82680252-82730832","ZL","ZDF","NOTEST",0.0467825,0.0175309,-1.41607,0,1,1,"no"
"8343","XLOC_008343","XLOC_008343","Tmem41a","11:82734533-82741729","ZL","ZDF","OK",11.2798,6.92933,-0.70295,-1.4499,0.0401,0.336298,"no"
"8344","XLOC_008344","XLOC_008344","ENSRNOG00000039674","11:82745734-82938508","ZL","ZDF","NOTEST",0.193705,0.181027,-0.0976554,0,1,1,"no"
"8345","XLOC_008345","XLOC_008345","Thpo","11:82745734-82938508","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8346","XLOC_008346","XLOC_008346","LOC100912455","11:82745734-82938508","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8347","XLOC_008347","XLOC_008347","Ehhadh","11:82945103-82978364","ZL","ZDF","OK",3.40967,2.72713,-0.322244,-0.656331,0.34775,0.760049,"no"
"8348","XLOC_008348","XLOC_008348","RGD1562339","11:83048568-83098949","ZL","ZDF","OK",4.05437,4.00399,-0.0180381,-0.0387511,0.9553,0.981344,"no"
"8349","XLOC_008349","XLOC_008349","AABR07034669.1","11:83412722-83417981","ZL","ZDF","OK",1.33897,1.28168,-0.0630821,-0.114979,0.86795,0.963167,"no"
"8350","XLOC_008350","XLOC_008350","U6","11:83658997-83659101","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8351","XLOC_008351","XLOC_008351","5S_rRNA","11:83746248-83746369","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8352","XLOC_008352","XLOC_008352","AABR07034679.1","11:83801168-83814766","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8353","XLOC_008353","XLOC_008353","RGD1563956","11:83855752-83856316","ZL","ZDF","OK",0.235835,0.627547,1.41194,0.941488,0.19565,0.632718,"no"
"8354","XLOC_008354","XLOC_008354","Thpo","11:83868654-83873910","ZL","ZDF","NOTEST",0.0224281,0.104142,2.21517,0,1,1,"no"
"8355","XLOC_008355","XLOC_008355","Clcn2","11:83883878-83905889","ZL","ZDF","NOTEST",0.0179696,0,-Inf,0,1,1,"no"
"8356","XLOC_008356","XLOC_008356","Camk2n2","11:83975366-83976588","ZL","ZDF","NOTEST",0.324318,0.0985257,-1.71884,0,1,1,"no"
"8357","XLOC_008357","XLOC_008357","Alg3","11:83986229-84008946","ZL","ZDF","OK",12.6871,7.91733,-0.680273,-1.32352,0.06285,0.406445,"no"
"8358","XLOC_008358","XLOC_008358","Rps15al2","11:84094519-84094912","ZL","ZDF","NOTEST",0.0594408,0.113219,0.929588,0,1,1,"no"
"8359","XLOC_008359","XLOC_008359","Map6d1","11:84321077-84327307","ZL","ZDF","NOTEST",0.0223053,0,-Inf,0,1,1,"no"
"8360","XLOC_008360","XLOC_008360","Abcc5","11:84330063-84595241","ZL","ZDF","OK",12.9296,19.3727,0.583352,0.430472,0.2839,0.706,"no"
"8361","XLOC_008361","XLOC_008361","Cyp2ab1","11:84330063-84595241","ZL","ZDF","OK",0.266422,0.864844,1.69873,0.211423,0.3726,0.776904,"no"
"8362","XLOC_008362","XLOC_008362","Parl","11:84330063-84595241","ZL","ZDF","OK",30.4413,23.3261,-0.384086,-0.272828,0.73745,0.939777,"no"
"8363","XLOC_008363","XLOC_008363","Klhl6","11:84745903-84785893","ZL","ZDF","OK",2.07236,1.83767,-0.173397,-0.327068,0.64725,0.90968,"no"
"8364","XLOC_008364","XLOC_008364","A930003A15Rik","11:84827031-84833286","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8365","XLOC_008365","XLOC_008365","Lamp3","11:84972131-85000681","ZL","ZDF","NOTEST",0,0.01127,Inf,0,1,1,"no"
"8366","XLOC_008366","XLOC_008366","LOC100910999","11:85014909-85015848","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8367","XLOC_008367","XLOC_008367","Olr1568","11:85030871-85031810","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8368","XLOC_008368","XLOC_008368","LOC100362150","11:85042347-85042794","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8369","XLOC_008369","XLOC_008369","AABR07034718.1","11:85053682-85054362","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8370","XLOC_008370","XLOC_008370","Olr1565","11:85158490-85159435","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8371","XLOC_008371","XLOC_008371","AABR07034721.1","11:85189276-85190223","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8372","XLOC_008372","XLOC_008372","AABR07034729.1","11:85263535-85430845","ZL","ZDF","NOTEST",0,0.14923,Inf,0,1,1,"no"
"8373","XLOC_008373","XLOC_008373","U6","11:85263535-85430845","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8374","XLOC_008374","XLOC_008374","AABR07034730.1","11:85470090-85475608","ZL","ZDF","NOTEST",0.0287969,0.0345385,0.262291,0,1,1,"no"
"8375","XLOC_008375","XLOC_008375","AABR07034730.3","11:85508299-85508867","ZL","ZDF","NOTEST",0.0760379,0,-Inf,0,1,1,"no"
"8376","XLOC_008376","XLOC_008376","AABR07034730.2","11:85532525-85533034","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8377","XLOC_008377","XLOC_008377","AABR07072262.1","11:85561459-85562032","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8378","XLOC_008378","XLOC_008378","AC109901.2","11:85618713-85619188","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8379","XLOC_008379","XLOC_008379","AC109901.1","11:85633242-85633756","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
"8380","XLOC_008380","XLOC_008380","SNORA17","11:85802604-85895613","ZL","ZDF","NOTEST",0,0,0,0,1,1,"no"
