"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"29464","XLOC_029464","XLOC_029464","Ak4","5:120249939-120309282","ZL","ZDF","OK",12.9875,4.42678,-1.5528,-3.04966,5e-05,0.00520877,"yes"
"29621","XLOC_029621","XLOC_029621","Cited4","5:139597730-139598622","ZL","ZDF","OK",17.8785,4.69654,-1.92856,-3.41769,5e-05,0.00520877,"yes"
"29696","XLOC_029696","XLOC_029696","Fndc5","5:147323239-147332492","ZL","ZDF","OK",53.6268,8.37318,-2.67911,-4.35134,5e-05,0.00520877,"yes"
"29775","XLOC_029775","XLOC_029775","Myom3","5:154112075-154161130","ZL","ZDF","OK",5.95511,1.7205,-1.7913,-3.62869,5e-05,0.00520877,"yes"
"29822","XLOC_029822","XLOC_029822","Tas1r2","5:158042586-158135733","ZL","ZDF","OK",29.4983,8.33771,-1.82291,-3.61446,5e-05,0.00520877,"yes"
"29837","XLOC_029837","XLOC_029837","Fam131c","5:159914930-159931090","ZL","ZDF","OK",17.7204,1.9868,-3.15689,-5.5348,5e-05,0.00520877,"yes"
"29872","XLOC_029872","XLOC_029872","Nppb","5:164796184-164797924","ZL","ZDF","OK",404.496,124.798,-1.69653,-2.55227,5e-04,0.0273396,"yes"
"29971","XLOC_029971","XLOC_029971","Perm1","5:173640779-173688805","ZL","ZDF","OK",74.5071,24.0597,-1.63076,-1.98633,0.00745,0.140928,"no"
"30000","XLOC_030000","XLOC_030000","Metazoa_SRP","5:5736905-5737192","ZL","ZDF","OK",7.70814,1.21984,-2.6597,-3.80277,0.0472,0.36442,"no"
"30012","XLOC_030012","XLOC_030012","RGD1561849","5:9355506-9381214","ZL","ZDF","OK",0.452802,0.146451,-1.62846,-1.93044,0.01455,0.208354,"no"
"30124","XLOC_030124","XLOC_030124","Pm20d2","5:48416002-48436531","ZL","ZDF","OK",5.27163,1.41092,-1.90161,-3.85915,5e-05,0.00520877,"yes"
"30148","XLOC_030148","XLOC_030148","Ddx58","5:56498582-56536772","ZL","ZDF","OK",22.1111,7.02861,-1.65346,-1.41394,0.04575,0.359668,"no"
"30574","XLOC_030574","XLOC_030574","Hpdl","5:135675831-135677432","ZL","ZDF","OK",7.10431,2.00797,-1.82296,-3.17467,5e-05,0.00520877,"yes"
"30634","XLOC_030634","XLOC_030634","Foxo6","5:139207393-139227196","ZL","ZDF","OK",1.62554,0.217709,-2.90044,-3.55966,0.00015,0.0121666,"yes"
"30824","XLOC_030824","XLOC_030824","LOC100909857","5:156703578-156734541","ZL","ZDF","OK",6.69353,1.34355,-2.31671,-3.25145,0.00015,0.0121666,"yes"
"30840","XLOC_030840","XLOC_030840","Klhdc7a","5:158433401-158439078","ZL","ZDF","OK",2.00737,0.262446,-2.93521,-4.1257,5e-05,0.00520877,"yes"
"30886","XLOC_030886","XLOC_030886","AABR07050415.1","5:164235501-164240388","ZL","ZDF","OK",0.503877,0,-Inf,NA,0.0306,0.302029,"no"
"31533","XLOC_031533","XLOC_031533","LOC100359600","6:10642699-10644676","ZL","ZDF","OK",2.48553,0.470953,-2.39989,-3.47213,0.00015,0.0121666,"yes"
"31569","XLOC_031569","XLOC_031569","Lbh","6:24160208-24184263","ZL","ZDF","OK",322.491,99.0976,-1.70234,-1.30184,0.0028,0.0784036,"no"
"31662","XLOC_031662","XLOC_031662","Ntsr2","6:41917126-41923777","ZL","ZDF","OK",2.31899,0.262488,-3.14317,-3.19195,0.003,0.0818151,"no"
"31735","XLOC_031735","XLOC_031735","Ispd","6:55881386-56159464","ZL","ZDF","OK",5.42947,1.86776,-1.5395,-2.94105,5e-05,0.00520877,"yes"
"32221","XLOC_032221","XLOC_032221","Adssl1","6:137184819-137206693","ZL","ZDF","OK",162.919,49.7129,-1.71247,-2.65392,4e-04,0.0234464,"yes"
"32292","XLOC_032292","XLOC_032292","Slc8a1","6:4255700-4564309","ZL","ZDF","OK",18.8152,4.26205,-2.14228,-2.35847,0.0039,0.0954631,"no"
"32445","XLOC_032445","XLOC_032445","Mycn","6:38222554-38228379","ZL","ZDF","OK",3.12485,0.930962,-1.74699,-3.10295,5e-05,0.00520877,"yes"
"32539","XLOC_032539","XLOC_032539","Ccdc85c","6:64738379-64738856","ZL","ZDF","OK",0.776404,0,-Inf,NA,0.00015,0.0121666,"yes"
"32556","XLOC_032556","XLOC_032556","Egln3","6:75050328-75075795","ZL","ZDF","OK",59.665,14.5589,-2.03498,-3.81789,5e-05,0.00520877,"yes"
"32869","XLOC_032869","XLOC_032869","AABR07065498.1","6:132113801-132183434","ZL","ZDF","OK",20.8627,6.88558,-1.59927,-3.15817,1e-04,0.00897184,"yes"
"32874","XLOC_032874","XLOC_032874","Slc25a29","6:132735882-132747842","ZL","ZDF","OK",7.61377,2.05843,-1.88707,-3.84748,5e-05,0.00520877,"yes"
"32909","XLOC_032909","XLOC_032909","Tmem179","6:137060995-137085407","ZL","ZDF","OK",46.1088,13.3759,-1.7854,-1.73415,0.01915,0.240535,"no"
"33554","XLOC_033554","XLOC_033554","Timeless","7:2643270-2667711","ZL","ZDF","OK",93.822,0.754381,-6.95849,-9.36339,5e-05,0.00520877,"yes"
"33641","XLOC_033641","XLOC_033641","Atcay,Nmrk2","7:11356117-11386948","ZL","ZDF","OK",14.6774,3.41154,-2.1051,-2.98116,5e-05,0.00520877,"yes"
"33988","XLOC_033988","XLOC_033988","Baalc","7:77763511-77837453","ZL","ZDF","OK",2.58963,0.818156,-1.6623,-2.83675,5e-05,0.00520877,"yes"
"34195","XLOC_034195","XLOC_034195","Syngr1","7:121311014-121334437","ZL","ZDF","OK",23.8807,7.73155,-1.62702,-2.80842,4e-04,0.0234464,"yes"
"34239","XLOC_034239","XLOC_034239","Pnpla3","7:125034763-125055976","ZL","ZDF","OK",1.72136,0.416059,-2.04869,-3.21622,5e-05,0.00520877,"yes"
"34600","XLOC_034600","XLOC_034600","Hcn2","7:12840848-12874215","ZL","ZDF","OK",20.5406,1.86477,-3.46141,-2.81411,0.00475,0.107639,"no"
"34854","XLOC_034854","XLOC_034854","Ppm1h","7:66842504-67116980","ZL","ZDF","OK",185.332,2.1634,-6.42067,-13.2665,5e-05,0.00520877,"yes"
"34970","XLOC_034970","XLOC_034970","Sntb1","7:95395425-95669809","ZL","ZDF","OK",11.0574,2.50556,-2.14181,-4.38679,5e-05,0.00520877,"yes"
"35062","XLOC_035062","XLOC_035062","Lynx1","7:115982726-115988101","ZL","ZDF","OK",31.6016,8.35391,-1.91947,-2.43527,2e-04,0.014703,"yes"
"35077","XLOC_035077","XLOC_035077","Mafa","7:116779378-116781766","ZL","ZDF","OK",1.03816,0.312935,-1.73009,-2.2398,0.0024,0.0711935,"no"
"35223","XLOC_035223","XLOC_035223","RGD1566029","7:125340376-125407806","ZL","ZDF","OK",2.46273,0.738383,-1.73782,-3.35103,5e-05,0.00520877,"yes"
"35238","XLOC_035238","XLOC_035238","Celsr1","7:126756150-126913585","ZL","ZDF","OK",2.47243,0.867649,-1.51074,-2.08854,0.0084,0.151345,"no"
"35338","XLOC_035338","XLOC_035338","Ddn","7:140479710-140485498","ZL","ZDF","OK",5.82543,0.933653,-2.64141,-4.07245,5e-05,0.00520877,"yes"
"35353","XLOC_035353","XLOC_035353","Racgap1","7:141277301-141307233","ZL","ZDF","OK",1.9589,0.513901,-1.93048,-3.11184,0.00015,0.0121666,"yes"
"35925","XLOC_035925","XLOC_035925","AABR07069186.1","8:10981414-10988077","ZL","ZDF","OK",1.12606,0.331055,-1.76615,-1.5698,0.0251,0.273808,"no"
"36044","XLOC_036044","XLOC_036044","B3gat1","8:27777178-27804699","ZL","ZDF","OK",0.618763,0.207074,-1.57924,-2.15496,0.00535,0.11518,"no"
"36052","XLOC_036052","XLOC_036052","Adamts8","8:32018559-32037531","ZL","ZDF","OK",1.1289,0.309189,-1.86836,-2.64966,0.00065,0.0330733,"yes"
"36216","XLOC_036216","XLOC_036216","Scn4b","8:49441105-49456279","ZL","ZDF","OK",23.871,7.83878,-1.60656,-3.08985,5e-05,0.00520877,"yes"
"36456","XLOC_036456","XLOC_036456","Klhl31","8:84945374-84969863","ZL","ZDF","OK",62.1898,15.9299,-1.96494,-2.99446,5e-05,0.00520877,"yes"
"36524","XLOC_036524","XLOC_036524","LOC501038,Paqr9","8:103337471-103351680","ZL","ZDF","OK",4.43109,1.25635,-1.81842,-2.28544,0.00615,0.12517,"no"
"36738","XLOC_036738","XLOC_036738","Trak1","8:129946733-130106382","ZL","ZDF","OK",132.793,40.1525,-1.72562,-2.49261,0.00235,0.0711935,"no"
"36915","XLOC_036915","XLOC_036915","Anln","8:23336502-23397050","ZL","ZDF","OK",0.590968,0.165505,-1.8362,-2.46843,0.00095,0.0425294,"yes"
"37098","XLOC_037098","XLOC_037098","Cd3e","8:49297600-49308806","ZL","ZDF","OK",1.29069,0.446388,-1.53177,-1.74809,0.02005,0.245937,"no"
"37347","XLOC_037347","XLOC_037347","7SK","8:85480291-85480622","ZL","ZDF","OK",35.7936,11.9389,-1.58403,-2.28109,0.0025,0.0724967,"no"
"37458","XLOC_037458","XLOC_037458","Ppp2r3a","8:109455508-109621408","ZL","ZDF","OK",31.1644,9.82541,-1.66531,-2.46204,0.00075,0.0360739,"yes"
"37495","XLOC_037495","XLOC_037495","Alas1","8:114927721-114940177","ZL","ZDF","OK",170.302,50.7742,-1.74593,-2.56613,4e-04,0.0234464,"yes"
"38385","XLOC_038385","XLOC_038385","Col3a1","9:52023236-52059949","ZL","ZDF","OK",974.069,202.637,-2.26513,-0.162308,0.0498,0.372578,"no"
"38619","XLOC_038619","XLOC_038619","Neu2","9:94674879-94724902","ZL","ZDF","OK",3.33773,0.898556,-1.89319,-2.57383,9e-04,0.0407056,"yes"
"38661","XLOC_038661","XLOC_038661","Gpc1","9:99998274-100071334","ZL","ZDF","OK",110.941,36.758,-1.59366,-2.24538,0.0014,0.0536122,"no"
"38801","XLOC_038801","XLOC_038801","Fem1a","9:10783508-10802259","ZL","ZDF","OK",61.9721,18.9549,-1.70905,-1.87311,0.0105,0.172497,"no"
"38840","XLOC_038840","XLOC_038840","Mrps10","9:15636367-15646846","ZL","ZDF","OK",20.447,6.45162,-1.66415,-2.15645,0.0041,0.0992534,"no"
"38929","XLOC_038929","XLOC_038929","Rims1","9:28440347-28973246","ZL","ZDF","OK",5.01414,1.65182,-1.60195,-3.03271,5e-05,0.00520877,"yes"
"38991","XLOC_038991","XLOC_038991","Lonrf2","9:45464990-45505767","ZL","ZDF","OK",1.3519,0.355355,-1.92766,-2.94155,0.00035,0.0213112,"yes"
"39163","XLOC_039163","XLOC_039163","Tuba4a","9:82414798-82436097","ZL","ZDF","OK",347.954,106.177,-1.71243,-2.3973,0.0012,0.0484875,"yes"
"39207","XLOC_039207","XLOC_039207","Dner","9:91965908-92074263","ZL","ZDF","OK",1.57268,0.483069,-1.70293,-2.39395,0.00235,0.0711935,"no"
"39305","XLOC_039305","XLOC_039305","Fbxl17","9:110513690-110936631","ZL","ZDF","OK",23.5701,7.76012,-1.60281,-1.80035,0.01435,0.207382,"no"
"39984","XLOC_039984","XLOC_039984","Fgd1","X:20100941-20143869","ZL","ZDF","OK",2.73545,0.942469,-1.53726,-2.87607,0.00015,0.0121666,"yes"
"40267","XLOC_040267","XLOC_040267","LOC680227","X:74304291-74347627","ZL","ZDF","OK",1.02376,0.322449,-1.66674,-1.41466,0.00365,0.0914831,"no"
"40574","XLOC_040574","XLOC_040574","AC095267.2","X:156235541-156236046","ZL","ZDF","OK",0.630031,0,-Inf,NA,0.04585,0.359682,"no"
"40596","XLOC_040596","XLOC_040596","Mospd1","X:157746009-157773108","ZL","ZDF","OK",12.6294,4.31211,-1.55032,-2.62676,4e-04,0.0234464,"yes"
"40995","XLOC_040995","XLOC_040995","Nap1l2","X:73996292-74048659","ZL","ZDF","OK",0.784132,0.231726,-1.75867,-1.7436,0.02425,0.270167,"no"
"41225","XLOC_041225","XLOC_041225","Apln","X:134856725-134866210","ZL","ZDF","OK",7.77785,1.48622,-2.38773,-4.70403,5e-05,0.00520877,"yes"
