"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"9539","XLOC_009539","XLOC_009539","Oas2","12:41340814-41363161","ZL","ZDF","OK",0.723444,0.312539,-1.21084,-1.56541,0.03245,0.308322,"no"
"9563","XLOC_009563","XLOC_009563","Pebp1","12:45026885-45031145","ZL","ZDF","OK",449.696,227.969,-0.980113,-1.33466,0.04795,0.367116,"no"
"9567","XLOC_009567","XLOC_009567","Srrm4","12:45727111-45886107","ZL","ZDF","OK",2.37237,0.966024,-1.2962,-2.28168,0.0024,0.0711935,"no"
"9568","XLOC_009568","XLOC_009568","Hspb8","12:45905370-45920013","ZL","ZDF","OK",196.536,93.266,-1.07537,-1.59265,0.02845,0.291543,"no"
"9596","XLOC_009596","XLOC_009596","Mmab","12:47920742-47935525","ZL","ZDF","OK",7.24225,2.52281,-1.52141,-3.06632,1e-04,0.00897184,"yes"
"9615","XLOC_009615","XLOC_009615","Myo18b","12:49761049-49979881","ZL","ZDF","OK",15.0691,5.2238,-1.52842,-2.76641,1e-04,0.00897184,"yes"
"9636","XLOC_009636","XLOC_009636","Pxmp2","12:52452272-52462685","ZL","ZDF","OK",80.8017,43.105,-0.906529,-1.72087,0.01485,0.211137,"no"
"9661","XLOC_009661","XLOC_009661","Fcer2","12:2233777-2245360","ZL","ZDF","OK",2.2322,0.742059,-1.58886,-2.46891,0.00145,0.0545761,"no"
"9681","XLOC_009681","XLOC_009681","AABR07035074.1","12:3922437-3924415","ZL","ZDF","OK",0.881116,0.333651,-1.40099,-1.71386,0.0178,0.230425,"no"
"9704","XLOC_009704","XLOC_009704","Mtus2","12:8111651-8418966","ZL","ZDF","OK",13.4501,8.33205,-0.690873,-1.39177,0.049,0.371019,"no"
"9744","XLOC_009744","XLOC_009744","Lmtk2","12:12409875-12546183","ZL","ZDF","OK",3.87234,2.44543,-0.663116,-1.36568,0.0437,0.351599,"no"
"9751","XLOC_009751","XLOC_009751","Fam220a","12:13043040-13067043","ZL","ZDF","OK",10.4848,5.26685,-0.993286,-2.04375,0.00325,0.0850455,"no"
"9792","XLOC_009792","XLOC_009792","Fam20c","12:17913648-17972758","ZL","ZDF","OK",11.1723,6.06883,-0.880434,-1.88672,0.00665,0.132164,"no"
"9871","XLOC_009871","XLOC_009871","Rhbdd2","12:24087765-24102152","ZL","ZDF","OK",12.9175,6.35179,-1.02409,-1.65823,0.0182,0.23286,"no"
"9879","XLOC_009879","XLOC_009879","Dnajc30","12:24666517-24680835","ZL","ZDF","OK",13.2526,6.16111,-1.10501,-1.5427,0.0319,0.306466,"no"
"9881","XLOC_009881","XLOC_009881","Abhd11","12:24719636-24725162","ZL","ZDF","OK",19.3657,11.6456,-0.733716,-1.4333,0.03995,0.335809,"no"
"9883","XLOC_009883","XLOC_009883","Wbscr27","12:24766981-24776240","ZL","ZDF","OK",11.312,4.28873,-1.39923,-2.51025,0.00045,0.0253627,"yes"
"9884","XLOC_009884","XLOC_009884","Metazoa_SRP","12:24796271-24796570","ZL","ZDF","OK",7.93987,0.935395,-3.08547,-4.13968,0.03795,0.328159,"no"
"9889","XLOC_009889","XLOC_009889","Gatsl2","12:25599132-25638797","ZL","ZDF","OK",2.28099,1.2339,-0.886435,-1.66316,0.01945,0.242915,"no"
"9908","XLOC_009908","XLOC_009908","Cct6a","12:30491585-30501813","ZL","ZDF","OK",32.3299,20.0023,-0.692703,-1.42204,0.03875,0.331942,"no"
"9911","XLOC_009911","XLOC_009911","Gbas","12:30533171-30566071","ZL","ZDF","OK",193.158,89.6454,-1.10748,-1.55372,0.02835,0.291333,"no"
"9918","XLOC_009918","XLOC_009918","Ran","12:31319469-31323810","ZL","ZDF","OK",93.5996,55.3843,-0.757024,-1.42234,0.04635,0.361668,"no"
"9958","XLOC_009958","XLOC_009958","Bcl7a","12:38659294-38691217","ZL","ZDF","OK",5.59911,3.2172,-0.799392,-1.47721,0.03625,0.322364,"no"
"9975","XLOC_009975","XLOC_009975","Pptc7","12:39699180-39769730","ZL","ZDF","OK",31.9173,17.7063,-0.850073,-1.42423,0.043,0.349163,"no"
"9982","XLOC_009982","XLOC_009982","Brap","12:40383576-40417746","ZL","ZDF","OK",6.09678,3.64663,-0.741485,-1.47175,0.037,0.325059,"no"
"10021","XLOC_010021","XLOC_010021","Wsb2","12:44931488-44962656","ZL","ZDF","OK",59.4328,26.2593,-1.17843,-1.97723,0.0059,0.122694,"no"
"10057","XLOC_010057","XLOC_010057","Mvk","12:47902571-47920481","ZL","ZDF","OK",6.13935,3.22116,-0.930507,-1.52646,0.0331,0.310928,"no"
"10062","XLOC_010062","XLOC_010062","Ung","12:48246568-48254822","ZL","ZDF","OK",5.58974,2.54122,-1.13726,-2.22469,0.002,0.0673231,"no"
"10078","XLOC_010078","XLOC_010078","Mn1","12:51211908-51250782","ZL","ZDF","OK",6.97731,4.41558,-0.66007,-1.39779,0.0455,0.358729,"no"
"10090","XLOC_010090","XLOC_010090","Pole","12:52403528-52452040","ZL","ZDF","OK",0.682656,0.258851,-1.39904,-2.3373,0.00165,0.0590695,"no"
"10095","XLOC_010095","XLOC_010095","AABR07036649.2,Zfp605","12:52606559-52676608","ZL","ZDF","OK",24.4755,7.31467,-1.74247,-7.95107,0.0318,0.30604,"no"
"10391","XLOC_010391","XLOC_010391","Cdh20","13:24630801-24914495","ZL","ZDF","OK",2.33231,0.905481,-1.36501,-2.42225,0.00075,0.0360739,"yes"
"10402","XLOC_010402","XLOC_010402","Serpinb7","13:27282495-27354224","ZL","ZDF","OK",0.517166,0.140085,-1.88432,-1.41902,0.04375,0.351873,"no"
"10413","XLOC_010413","XLOC_010413","Clasp1","13:34365133-34584359","ZL","ZDF","OK",8.01058,4.14447,-0.950719,-2.0206,0.00535,0.11518,"no"
"10418","XLOC_010418","XLOC_010418","Sctr","13:36039255-36090760","ZL","ZDF","OK",7.34287,0.302011,-4.60367,-6.00335,5e-05,0.00520877,"yes"
"10457","XLOC_010457","XLOC_010457","Faim3","13:47602691-47623849","ZL","ZDF","OK",7.65304,4.329,-0.822001,-1.63892,0.01855,0.235829,"no"
"10467","XLOC_010467","XLOC_010467","Slc41a1","13:48607307-48627999","ZL","ZDF","OK",20.6295,10.6153,-0.958562,-1.92514,0.0085,0.151778,"no"
"10469","XLOC_010469","XLOC_010469","Nucks1","13:48679713-48709807","ZL","ZDF","OK",17.189,9.60732,-0.839279,-1.35056,0.02175,0.256347,"no"
"10497","XLOC_010497","XLOC_010497","Ppfia4","13:51134524-51183269","ZL","ZDF","OK",4.2063,0.900459,-2.22382,-2.27152,0.0074,0.140466,"no"
"10499","XLOC_010499","XLOC_010499","Cyb5r1","13:51229889-51236463","ZL","ZDF","OK",16.7898,10.4167,-0.688685,-1.48777,0.03595,0.321357,"no"
"10517","XLOC_010517","XLOC_010517","Tmem9","13:52854030-52871297","ZL","ZDF","OK",6.73845,3.9483,-0.771187,-1.50441,0.03425,0.315132,"no"
"10568","XLOC_010568","XLOC_010568","Fam129a","13:68949560-69103296","ZL","ZDF","OK",4.66972,2.8362,-0.719376,-1.55756,0.02655,0.281522,"no"
"10626","XLOC_010626","XLOC_010626","Ankrd45","13:78976153-78999355","ZL","ZDF","OK",1.8298,0.918163,-0.994861,-1.35605,0.0415,0.342293,"no"
"10661","XLOC_010661","XLOC_010661","Mpc2","13:83681321-83700213","ZL","ZDF","OK",426.751,251.634,-0.76207,-1.39222,0.0463,0.361406,"no"
"10663","XLOC_010663","XLOC_010663","Creg1","13:83972211-83984675","ZL","ZDF","OK",9.67687,3.3479,-1.53128,-2.98011,5e-05,0.00520877,"yes"
"10672","XLOC_010672","XLOC_010672","Aldh9a1","13:85580827-85597493","ZL","ZDF","OK",56.5595,27.0259,-1.06543,-1.99458,0.0051,0.112666,"no"
"10739","XLOC_010739","XLOC_010739","Spta1","13:92264230-92340729","ZL","ZDF","OK",11.4839,5.49961,-1.06221,-2.01956,0.00405,0.098368,"no"
"10774","XLOC_010774","XLOC_010774","Parp1","13:98857176-98889716","ZL","ZDF","OK",35.4314,16.0939,-1.13851,-2.0418,0.0039,0.0954631,"no"
"10775","XLOC_010775","XLOC_010775","Lin9","13:98924951-98969043","ZL","ZDF","OK",1.22191,0.574744,-1.08815,-1.48438,0.0366,0.323224,"no"
"10812","XLOC_010812","XLOC_010812","Bpnt1","13:103268067-103292854","ZL","ZDF","OK",20.9099,10.501,-0.993658,-2.04339,0.00355,0.0896926,"no"
"10818","XLOC_010818","XLOC_010818","Dusp10","13:104284659-104321455","ZL","ZDF","OK",1.86107,0.581148,-1.67916,-2.58852,0.00095,0.0425294,"yes"
"10835","XLOC_010835","XLOC_010835","Prox1","13:108382398-108444105","ZL","ZDF","OK",5.41204,2.09806,-1.36712,-2.89824,5e-05,0.00520877,"yes"
"10839","XLOC_010839","XLOC_010839","Vash2","13:109521189-109552589","ZL","ZDF","OK",1.56,0.409273,-1.93042,-2.25492,0.0032,0.083937,"no"
"10852","XLOC_010852","XLOC_010852","Lpgat1","13:110397398-110470908","ZL","ZDF","OK",12.9708,6.85962,-0.919067,-1.72577,0.0149,0.211574,"no"
"10860","XLOC_010860","XLOC_010860","Irf6","13:111870120-111889328","ZL","ZDF","OK",0.84529,0.301112,-1.48914,-2.26646,0.00255,0.0731743,"no"
"10889","XLOC_010889","XLOC_010889","Bcl2","13:26600628-26770289","ZL","ZDF","OK",3.78955,2.04177,-0.892206,-1.90459,0.0082,0.149209,"no"
"10902","XLOC_010902","XLOC_010902","Tsn","13:34238479-34251942","ZL","ZDF","OK",15.036,9.46243,-0.66814,-1.40086,0.03915,0.333678,"no"
"10913","XLOC_010913","XLOC_010913","Tmem177","13:35929818-35933243","ZL","ZDF","OK",4.50329,2.18589,-1.04276,-1.75844,0.0156,0.217028,"no"
"10917","XLOC_010917","XLOC_010917","Steap3","13:36256985-36296865","ZL","ZDF","OK",6.22657,3.00975,-1.04879,-2.17406,0.0033,0.085843,"no"
"10920","XLOC_010920","XLOC_010920","Insig2","13:37264815-37287458","ZL","ZDF","OK",14.9763,7.81306,-0.938719,-1.94282,0.00745,0.140928,"no"
"10950","XLOC_010950","XLOC_010950","Mapkapk2","13:47785160-47831110","ZL","ZDF","OK",163.841,70.889,-1.20866,-1.77478,0.01325,0.198804,"no"
"10952","XLOC_010952","XLOC_010952","Dyrk3","13:47905448-47916877","ZL","ZDF","OK",3.41044,1.15604,-1.56077,-2.67499,6e-04,0.0314014,"yes"
"10960","XLOC_010960","XLOC_010960","Cntn2","13:49283159-49313940","ZL","ZDF","OK",0.712391,0.266211,-1.4201,-2.37619,0.0016,0.05794,"no"
"10976","XLOC_010976","XLOC_010976","Adora1","13:51034255-51076852","ZL","ZDF","OK",2.16326,0.973908,-1.15135,-1.52438,0.0373,0.325741,"no"
"10977","XLOC_010977","XLOC_010977","Ppfia4","13:51134524-51183269","ZL","ZDF","OK",3.31653,1.47232,-1.17159,-1.81356,0.01255,0.19291,"no"
"10991","XLOC_010991","XLOC_010991","Shisa4","13:52193131-52197839","ZL","ZDF","OK",40.7046,15.9016,-1.35602,-2.30979,0.0011,0.0464983,"yes"
"11107","XLOC_011107","XLOC_011107","Dars2","13:78857637-78885464","ZL","ZDF","OK",8.22775,4.27686,-0.943945,-1.94153,0.00575,0.120372,"no"
"11150","XLOC_011150","XLOC_011150","Atp1b1","13:82626684-82758004","ZL","ZDF","OK",127.747,41.0023,-1.63952,-2.40954,2e-04,0.014703,"yes"
"11166","XLOC_011166","XLOC_011166","Dusp27","13:84302821-84331905","ZL","ZDF","OK",13.7772,8.32548,-0.726679,-1.47402,0.03365,0.313814,"no"
"11174","XLOC_011174","XLOC_011174","Uck2","13:85376715-85443976","ZL","ZDF","OK",4.6792,1.53932,-1.60397,-2.65651,4e-04,0.0234464,"yes"
"11198","XLOC_011198","XLOC_011198","Pcp4l1","13:89542310-89565813","ZL","ZDF","OK",48.4671,7.40395,-2.71064,-2.10904,0.0011,0.0464983,"yes"
"11199","XLOC_011199","XLOC_011199","Tomm40l","13:89586282-89595111","ZL","ZDF","OK",16.1062,5.88128,-1.45342,-1.43896,0.04805,0.367494,"no"
"11208","XLOC_011208","XLOC_011208","Slamf7","13:90056860-90075144","ZL","ZDF","OK",1.56917,0.712473,-1.13909,-1.43954,0.0409,0.340568,"no"
"11216","XLOC_011216","XLOC_011216","Atp1a2","13:90651680-90676652","ZL","ZDF","OK",50.6963,19.2195,-1.39931,-2.41689,0.0012,0.0484875,"yes"
"11220","XLOC_011220","XLOC_011220","Slamf9","13:90836360-90839411","ZL","ZDF","OK",2.02779,0.875978,-1.21094,-1.73558,0.01625,0.220488,"no"
"11224","XLOC_011224","XLOC_011224","Dusp23","13:91018509-91020112","ZL","ZDF","OK",18.46,7.61486,-1.27751,-2.46484,0.00065,0.0330733,"yes"
"11244","XLOC_011244","XLOC_011244","Rgs7","13:93095199-93307199","ZL","ZDF","OK",0.448515,0.0516117,-3.11939,-2.33574,0.011,0.178181,"no"
"11309","XLOC_011309","XLOC_011309","Tgfb2","13:105039672-105141688","ZL","ZDF","OK",5.14352,2.2193,-1.21265,-2.17515,0.003,0.0818151,"no"
"11318","XLOC_011318","XLOC_011318","Kcnk2","13:107690086-107886476","ZL","ZDF","OK",4.63615,0.632736,-2.87325,-4.78662,5e-05,0.00520877,"yes"
"11327","XLOC_011327","XLOC_011327","Vash2","13:109521189-109552589","ZL","ZDF","OK",5.20108,1.25647,-2.04944,-3.28749,1e-04,0.00897184,"yes"
"11347","XLOC_011347","XLOC_011347","Syt14","13:111629976-111765944","ZL","ZDF","OK",2.0468,1.07454,-0.929643,-1.94565,0.0065,0.130243,"no"
"11696","XLOC_011696","XLOC_011696","Coq2","14:10581135-10600566","ZL","ZDF","OK",24.5015,14.5294,-0.753894,-1.53924,0.02865,0.292333,"no"
"11716","XLOC_011716","XLOC_011716","Paqr3","14:14107579-14124828","ZL","ZDF","OK",2.43586,1.33949,-0.862749,-1.43612,0.04605,0.360607,"no"
"11750","XLOC_011750","XLOC_011750","Grsf1","14:21039448-21057049","ZL","ZDF","OK",78.1794,44.3807,-0.816856,-1.4299,0.0482,0.367494,"no"
"11752","XLOC_011752","XLOC_011752","RGD1561381","14:21155916-21191469","ZL","ZDF","OK",82.8247,45.4203,-0.866724,-1.66092,0.026,0.278376,"no"
"11782","XLOC_011782","XLOC_011782","Tecrl","14:26662964-26737657","ZL","ZDF","OK",14.536,5.63902,-1.36612,-2.89884,2e-04,0.014703,"yes"
"11792","XLOC_011792","XLOC_011792","Hopx","14:33335394-33362551","ZL","ZDF","OK",21.5824,10.9081,-0.984454,-2.0435,0.0037,0.0923152,"no"
"11812","XLOC_011812","XLOC_011812","Sgcb","14:37113197-37128996","ZL","ZDF","OK",47.1694,28.0156,-0.751624,-1.38486,0.04965,0.37235,"no"
"11933","XLOC_011933","XLOC_011933","Qdpr","14:70164646-70178287","ZL","ZDF","OK",43.5128,20.7913,-1.06546,-2.13611,0.00245,0.0719966,"no"
"11956","XLOC_011956","XLOC_011956","Wdr1","14:76989918-77023726","ZL","ZDF","OK",49.6759,28.2291,-0.815366,-1.57193,0.0242,0.27002,"no"
"11964","XLOC_011964","XLOC_011964","Wfs1","14:78640619-78665966","ZL","ZDF","OK",7.33875,3.13104,-1.22889,-2.5764,0.00035,0.0213112,"yes"
"11992","XLOC_011992","XLOC_011992","Letm1","14:82227179-82270097","ZL","ZDF","OK",19.2047,7.17595,-1.42022,-2.78875,5e-05,0.00520877,"yes"
"12036","XLOC_012036","XLOC_012036","Ap1b1","14:85230643-85281807","ZL","ZDF","OK",18.874,10.4806,-0.848681,-1.75098,0.0141,0.205662,"no"
"12046","XLOC_012046","XLOC_012046","Ogdh","14:86345952-86618020","ZL","ZDF","OK",298.695,69.1644,-2.11057,-2.00681,0.00925,0.160224,"no"
"12056","XLOC_012056","XLOC_012056","Adcy1","14:87312202-87421659","ZL","ZDF","OK",0.456043,0.135654,-1.74924,-2.00624,0.0118,0.186066,"no"
"12122","XLOC_012122","XLOC_012122","Bcl11a","14:108826830-108921669","ZL","ZDF","OK",1.48505,0.705503,-1.07379,-1.63592,0.0304,0.301408,"no"
"12181","XLOC_012181","XLOC_012181","Ephx4","14:3360711-3389943","ZL","ZDF","OK",2.50608,1.04617,-1.26032,-1.7615,0.018,0.231786,"no"
"12265","XLOC_012265","XLOC_012265","Art3","14:17141985-17225389","ZL","ZDF","OK",128.256,67.2942,-0.930472,-1.53085,0.0315,0.305292,"no"
"12274","XLOC_012274","XLOC_012274","Parm1","14:17969058-18076907","ZL","ZDF","OK",68.5577,23.0496,-1.57258,-2.3872,7e-04,0.0348115,"yes"
"12370","XLOC_012370","XLOC_012370","Kit","14:35072107-35149610","ZL","ZDF","OK",4.62009,2.60458,-0.826873,-1.78156,0.0145,0.208045,"no"
"12377","XLOC_012377","XLOC_012377","Rasl11b","14:36550163-36554580","ZL","ZDF","OK",13.7448,5.718,-1.2653,-2.66085,1e-04,0.00897184,"yes"
"12399","XLOC_012399","XLOC_012399","Limch1","14:42760360-43073544","ZL","ZDF","OK",9.2003,3.57233,-1.36481,-1.57176,0.03145,0.305076,"no"
"12414","XLOC_012414","XLOC_012414","Lias","14:44506898-44524252","ZL","ZDF","OK",33.3474,18.0043,-0.889232,-1.69356,0.0161,0.21981,"no"
"12430","XLOC_012430","XLOC_012430","LOC498368","14:46050603-46134784","ZL","ZDF","OK",4.20587,1.23334,-1.76984,-2.95835,1e-04,0.00897184,"yes"
"12450","XLOC_012450","XLOC_012450","Pcdh7","14:54649043-55084039","ZL","ZDF","OK",4.82997,1.94694,-1.3108,-2.44769,0.00045,0.0253627,"yes"
"12459","XLOC_012459","XLOC_012459","Smim20","14:60057492-60069958","ZL","ZDF","OK",435.244,207.312,-1.07002,-1.372,0.0478,0.366988,"no"
"12479","XLOC_012479","XLOC_012479","Slit2","14:66831847-67170920","ZL","ZDF","OK",0.42578,0.180185,-1.24063,-1.93104,0.01065,0.173792,"no"
"12487","XLOC_012487","XLOC_012487","Ncapg","14:69897607-69927938","ZL","ZDF","OK",0.461722,0.207163,-1.15626,-1.62087,0.0243,0.27045,"no"
"12525","XLOC_012525","XLOC_012525","Grpel1","14:79457453-79464803","ZL","ZDF","OK",170.915,79.6217,-1.10204,-1.86142,0.00605,0.123938,"no"
"12559","XLOC_012559","XLOC_012559","Maea","14:82664248-82697673","ZL","ZDF","OK",43.9155,24.0998,-0.86571,-1.76979,0.01105,0.178859,"no"
"12571","XLOC_012571","XLOC_012571","Osbp2","14:83943976-84106997","ZL","ZDF","OK",3.09149,1.5855,-0.963366,-1.8856,0.0077,0.143193,"no"
"12575","XLOC_012575","XLOC_012575","Mtfp1","14:84330217-84334066","ZL","ZDF","OK",30.9072,8.46749,-1.86794,-3.73008,5e-05,0.00520877,"yes"
"12601","XLOC_012601","XLOC_012601","Myl7","14:86143807-86147553","ZL","ZDF","OK",28.7654,10.3323,-1.47717,-2.93635,1e-04,0.00897184,"yes"
"12602","XLOC_012602","XLOC_012602","Gck","14:86148821-86190659","ZL","ZDF","OK",0.821384,0.276645,-1.57002,-1.93961,0.00725,0.13906,"no"
"12604","XLOC_012604","XLOC_012604","Nudcd3","14:86326420-86333424","ZL","ZDF","OK",19.8701,7.08438,-1.48788,-2.66206,0.00035,0.0213112,"yes"
"12626","XLOC_012626","XLOC_012626","AABR07015956.1","14:87699480-87701933","ZL","ZDF","OK",20.8783,12.0111,-0.797639,-1.72379,0.0158,0.217198,"no"
"12636","XLOC_012636","XLOC_012636","Ddc","14:91905918-91996774","ZL","ZDF","OK",9.44125,5.05836,-0.900308,-1.82548,0.01045,0.172319,"no"
"12675","XLOC_012675","XLOC_012675","Ugp2","14:106153474-106249294","ZL","ZDF","OK",81.8883,34.8684,-1.23174,-1.62253,0.0381,0.328809,"no"
"12980","XLOC_012980","XLOC_012980","Synpo2l","15:4064545-4074173","ZL","ZDF","OK",50.1098,15.089,-1.7316,-2.95953,1e-04,0.00897184,"yes"
"12998","XLOC_012998","XLOC_012998","Cd99l2","15:5265306-5311233","ZL","ZDF","OK",1.11109,0.545472,-1.0264,-1.72849,0.0112,0.179699,"no"
"13015","XLOC_013015","XLOC_013015","Oxsm","15:10462105-10466496","ZL","ZDF","OK",8.8004,4.25388,-1.04879,-2.14111,0.0038,0.0938515,"no"
"13020","XLOC_013020","XLOC_013020","Lrrc3b","15:11298477-11299257","ZL","ZDF","OK",9.92842,3.91183,-1.34372,-2.38991,0.0014,0.0536122,"no"
"13049","XLOC_013049","XLOC_013049","Pdhb","15:18539209-18547090","ZL","ZDF","OK",236.467,115.692,-1.03135,-1.42769,0.04535,0.35806,"no"
"13061","XLOC_013061","XLOC_013061","Rcor2","15:19547870-19614805","ZL","ZDF","OK",8.44799,4.47626,-0.916313,-1.91759,0.0072,0.138706,"no"
"13070","XLOC_013070","XLOC_013070","Cdkn3","15:23553127-23564535","ZL","ZDF","OK",1.42676,0.581957,-1.29376,-1.44183,0.03845,0.330402,"no"
"13072","XLOC_013072","XLOC_013072","Samd4a","15:23665156-23878539","ZL","ZDF","OK",5.78324,3.11641,-0.891993,-1.82404,0.01245,0.191775,"no"
"13106","XLOC_013106","XLOC_013106","Apex1","15:27849978-27852085","ZL","ZDF","OK",17.9423,10.6528,-0.752131,-1.55355,0.0286,0.292262,"no"
"13217","XLOC_013217","XLOC_013217","Oxa1l","15:33004132-33056115","ZL","ZDF","OK",62.6459,29.8921,-1.06746,-1.87967,0.01205,0.18852,"no"
"13244","XLOC_013244","XLOC_013244","Fitm1","15:34251605-34253073","ZL","ZDF","OK",36.1066,14.049,-1.36179,-2.61075,8e-04,0.037335,"yes"
"13311","XLOC_013311","XLOC_013311","Mipep","15:41084205-41192705","ZL","ZDF","OK",20.0293,9.20452,-1.1217,-1.99169,0.0058,0.120729,"no"
"13321","XLOC_013321","XLOC_013321","Pbk","15:42489376-42500395","ZL","ZDF","OK",0.818609,0.206799,-1.98494,-2.07291,0.01165,0.184628,"no"
"13327","XLOC_013327","XLOC_013327","Adra1a","15:43297117-43392938","ZL","ZDF","OK",6.42981,2.95339,-1.1224,-2.30685,0.00155,0.0567842,"no"
"13377","XLOC_013377","XLOC_013377","Loxl2","15:51303908-51367933","ZL","ZDF","OK",7.91201,3.78272,-1.06462,-2.09084,0.0016,0.05794,"no"
"13388","XLOC_013388","XLOC_013388","Hr","15:52241779-52261279","ZL","ZDF","OK",1.8343,0.709498,-1.37036,-2.61715,3e-04,0.019395,"yes"
"13389","XLOC_013389","XLOC_013389","Nudt18","15:52265552-52269058","ZL","ZDF","OK",22.0654,11.4628,-0.944821,-1.93778,0.0067,0.132678,"no"
"13403","XLOC_013403","XLOC_013403","Sucla2","15:55461694-55516952","ZL","ZDF","OK",206.627,89.863,-1.20123,-1.6987,0.01405,0.205341,"no"
"13405","XLOC_013405","XLOC_013405","Htr2a","15:56666011-56735382","ZL","ZDF","OK",0.393628,0.11599,-1.76283,-2.13913,0.00775,0.143758,"no"
"13406","XLOC_013406","XLOC_013406","Esd","15:56756660-56777171","ZL","ZDF","OK",62.1317,37.1782,-0.740873,-1.46926,0.0423,0.346293,"no"
"13408","XLOC_013408","XLOC_013408","Lcp1","15:57176297-57277813","ZL","ZDF","OK",12.8239,8.19944,-0.645233,-1.39439,0.0493,0.37198,"no"
"13496","XLOC_013496","XLOC_013496","Gpc6","15:102164419-103174871","ZL","ZDF","OK",6.46275,4.06947,-0.667305,-1.4316,0.0428,0.34844,"no"
"13522","XLOC_013522","XLOC_013522","Rap2a","15:105851492-105879576","ZL","ZDF","OK",3.95127,2.05323,-0.944418,-1.97496,0.00515,0.113089,"no"
"13524","XLOC_013524","XLOC_013524","Ipo5","15:106257557-106293460","ZL","ZDF","OK",33.9505,16.2777,-1.06054,-1.8537,0.01125,0.180107,"no"
"13532","XLOC_013532","XLOC_013532","Clybl","15:108608203-108838235","ZL","ZDF","OK",28.4793,15.3313,-0.893429,-1.73571,0.01355,0.200838,"no"
"13536","XLOC_013536","XLOC_013536","Pcca","15:108960451-109316953","ZL","ZDF","OK",55.9542,20.5042,-1.44833,-2.37566,0.00125,0.0495961,"yes"
"13552","XLOC_013552","XLOC_013552","Adk","15:3033494-3435888","ZL","ZDF","OK",40.1807,14.278,-1.49271,-2.84348,5e-05,0.00520877,"yes"
"13566","XLOC_013566","XLOC_013566","Nid2","15:4893996-4951917","ZL","ZDF","OK",6.23161,3.61104,-0.787194,-1.67338,0.0177,0.229943,"no"
"13584","XLOC_013584","XLOC_013584","Thrb","15:8890509-9239804","ZL","ZDF","OK",8.37349,5.16797,-0.696233,-1.42265,0.0482,0.367494,"no"
"13674","XLOC_013674","XLOC_013674","A930018M24Rik,Klhl33","15:27811229-27819689","ZL","ZDF","OK",6.31335,3.84874,-0.71402,-1.2538,0.03615,0.322364,"no"
"13756","XLOC_013756","XLOC_013756","Prmt5","15:33156459-33165895","ZL","ZDF","OK",10.2617,6.14265,-0.740341,-1.57534,0.0271,0.284065,"no"
"13796","XLOC_013796","XLOC_013796","Mcpt1","15:34609775-34612432","ZL","ZDF","OK",4.58921,1.25789,-1.86724,-2.83937,3e-04,0.019395,"yes"
"13828","XLOC_013828","XLOC_013828","Gja3","15:37298532-37325178","ZL","ZDF","OK",9.66954,5.52377,-0.807795,-1.63699,0.01695,0.225123,"no"
"13842","XLOC_013842","XLOC_013842","Micu2","15:38191489-38276159","ZL","ZDF","OK",29.2003,16.8226,-0.795586,-1.62374,0.01885,0.238127,"no"
"13856","XLOC_013856","XLOC_013856","Tnfrsf19","15:41246307-41338284","ZL","ZDF","OK",0.629968,0.170407,-1.88629,-2.20639,0.00265,0.0752579,"no"
"13858","XLOC_013858","XLOC_013858","Sgcg","15:41548688-41595392","ZL","ZDF","OK",84.4466,46.7855,-0.851979,-1.51695,0.03315,0.310999,"no"
"13862","XLOC_013862","XLOC_013862","Kpna3","15:41696256-41770158","ZL","ZDF","OK",15.6319,8.74651,-0.837709,-1.76885,0.013,0.1968,"no"
"13863","XLOC_013863","XLOC_013863","Spryd7","15:41867167-41890737","ZL","ZDF","OK",55.9934,32.0824,-0.803474,-1.52039,0.03135,0.304375,"no"
"13893","XLOC_013893","XLOC_013893","Gata4","15:46386641-46458668","ZL","ZDF","OK",31.2876,16.3784,-0.933796,-1.74567,0.0156,0.217028,"no"
"13896","XLOC_013896","XLOC_013896","Mtmr9","15:46693382-46719252","ZL","ZDF","OK",6.47884,3.75225,-0.787981,-1.70958,0.01595,0.21885,"no"
"13900","XLOC_013900","XLOC_013900","Msra","15:47488893-47800106","ZL","ZDF","OK",18.9636,9.47285,-1.00137,-1.92952,0.0063,0.127397,"no"
"13903","XLOC_013903","XLOC_013903","Extl3","15:48419813-48464800","ZL","ZDF","OK",8.37303,4.14725,-1.01359,-2.08843,0.0031,0.0825953,"no"
"13928","XLOC_013928","XLOC_013928","Piwil2","15:52037422-52116001","ZL","ZDF","OK",3.74013,1.96832,-0.92612,-1.88489,0.0077,0.143193,"no"
"13929","XLOC_013929","XLOC_013929","Polr3d","15:52129470-52134140","ZL","ZDF","OK",12.0003,7.25086,-0.726849,-1.54712,0.0298,0.298285,"no"
"13944","XLOC_013944","XLOC_013944","Nudt15","15:55417148-55456698","ZL","ZDF","OK",2.58644,1.17163,-1.14245,-2.13042,0.00175,0.0614485,"no"
"13964","XLOC_013964","XLOC_013964","Lacc1","15:59204451-59279967","ZL","ZDF","OK",1.30082,0.599082,-1.1186,-1.44438,0.0459,0.359817,"no"
"13965","XLOC_013965","XLOC_013965","Dnajc15","15:59984198-60056710","ZL","ZDF","OK",105.305,55.2289,-0.931083,-1.60667,0.02785,0.288624,"no"
