"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"14330","XLOC_014330","XLOC_014330","Galnt15","16:8128067-8181012","ZL","ZDF","OK",1.95778,6.51123,1.73371,3.4294,5e-05,0.00520877,"yes"
"14386","XLOC_014386","XLOC_014386","Sh2d4b","16:17611114-17709848","ZL","ZDF","OK",0.139478,1.15975,3.05571,2.9768,0.00275,0.0773979,"no"
"14660","XLOC_014660","XLOC_014660","LOC100910163","16:72401886-72403179","ZL","ZDF","OK",12.6676,30.6218,1.27342,2.71612,1e-04,0.00897184,"yes"
"14737","XLOC_014737","XLOC_014737","Lig4","16:85331807-85339502","ZL","ZDF","OK",8.81268,18.2565,1.05076,2.05794,0.00355,0.0896926,"no"
"14750","XLOC_014750","XLOC_014750","AABR07024457.1","16:442235-511926","ZL","ZDF","OK",0.992265,2.03338,1.03508,1.39635,0.0495,0.37198,"no"
"14815","XLOC_014815","XLOC_014815","Sncg","16:10722105-10727078","ZL","ZDF","OK",3.88676,7.82562,1.00964,1.73826,0.01805,0.232157,"no"
"14858","XLOC_014858","XLOC_014858","Klf2","16:19222373-19225037","ZL","ZDF","OK",15.1981,46.8873,1.6253,3.4136,5e-05,0.00520877,"yes"
"14871","XLOC_014871","XLOC_014871","Ushbp1","16:19781270-19792036","ZL","ZDF","OK",28.3773,65.1197,1.19835,2.06254,0.00615,0.12517,"no"
"14895","XLOC_014895","XLOC_014895","Isyna1","16:20589480-20592449","ZL","ZDF","OK",18.8025,38.024,1.01599,2.09728,0.00505,0.112125,"no"
"14907","XLOC_014907","XLOC_014907","Mef2b","16:21001205-21017310","ZL","ZDF","OK",0.333657,0.796409,1.25514,1.50449,0.0331,0.310928,"no"
"14940","XLOC_014940","XLOC_014940","Npy1r","16:24779476-24788740","ZL","ZDF","OK",0.655556,2.76579,2.0769,3.24152,5e-05,0.00520877,"yes"
"14981","XLOC_014981","XLOC_014981","AABR07025385.1","16:36244378-36274047","ZL","ZDF","OK",0.604397,1.66641,1.46318,2.15752,0.00315,0.0831214,"no"
"15135","XLOC_015135","XLOC_015135","Plat","16:74098259-74122889","ZL","ZDF","OK",22.0968,67.6821,1.61493,3.08087,1e-04,0.00897184,"yes"
"15198","XLOC_015198","XLOC_015198","Proz","16:81784119-81797922","ZL","ZDF","OK",0.197427,0.445251,1.17329,1.44518,0.0368,0.323819,"no"
"15201","XLOC_015201","XLOC_015201","Mcf2l","16:81839601-81980027","ZL","ZDF","OK",15.1148,62.7962,2.05472,3.29247,1e-04,0.00897184,"yes"
"15602","XLOC_015602","XLOC_015602","Ctla2a","17:4118599-4190647","ZL","ZDF","OK",11.3141,25.3043,1.16126,1.51594,0.03675,0.323768,"no"
"15604","XLOC_015604","XLOC_015604","Testin","17:4212889-4225376","ZL","ZDF","OK",0.150734,0.558231,1.88886,1.63862,0.0399,0.335646,"no"
"15613","XLOC_015613","XLOC_015613","LOC100360333","17:5311010-5313070","ZL","ZDF","OK",0.356303,1.09729,1.62277,2.01847,0.0063,0.127397,"no"
"15653","XLOC_015653","XLOC_015653","Fam193b","17:9595760-9628602","ZL","ZDF","OK",15.7862,38.291,1.27834,2.30147,0.00285,0.0792985,"no"
"15722","XLOC_015722","XLOC_015722","AABR07027192.1","17:19054992-19062846","ZL","ZDF","OK",0.734043,1.99693,1.44385,1.78546,0.01375,0.202845,"no"
"15855","XLOC_015855","XLOC_015855","Hist1h4b","17:43673293-43674517","ZL","ZDF","OK",1.02671,3.32598,1.69574,2.17338,0.04495,0.355924,"no"
"15939","XLOC_015939","XLOC_015939","Map3k8","17:56109499-56129927","ZL","ZDF","OK",2.58509,6.09571,1.23758,2.40353,0.00075,0.0360739,"yes"
"16117","XLOC_016117","XLOC_016117","RGD1564827","17:4118599-4190647","ZL","ZDF","OK",0.604674,2.84317,2.23327,1.72937,0.0069,0.135177,"no"
"16122","XLOC_016122","XLOC_016122","Spata31d1d","17:5314714-5326873","ZL","ZDF","OK",1.34137,2.98529,1.15417,1.7807,0.01355,0.200838,"no"
"16268","XLOC_016268","XLOC_016268","AABR07027371.1","17:26843009-26849469","ZL","ZDF","OK",0.157545,0.480353,1.60833,1.83955,0.0173,0.227435,"no"
"17122","XLOC_017122","XLOC_017122","Impact","18:4324832-4346769","ZL","ZDF","OK",12.9039,26.8307,1.05608,2.12766,0.00245,0.0719966,"no"
"17196","XLOC_017196","XLOC_017196","SNORA13","18:26568720-26569718","ZL","ZDF","OK",25.4618,63.5958,1.3206,2.72328,0.00025,0.0171727,"yes"
"17384","XLOC_017384","XLOC_017384","Adamts19","18:53915806-54099867","ZL","ZDF","OK",7.32377,15.4933,1.08098,2.1372,0.00335,0.086631,"no"
"17407","XLOC_017407","XLOC_017407","Mir3557","18:56619657-56728993","ZL","ZDF","OK",2.2357,317.475,7.14977,0.128265,0.0344,0.315983,"no"
"17434","XLOC_017434","XLOC_017434","Malt1","18:61108793-61162445","ZL","ZDF","OK",3.35857,6.74047,1.005,2.07664,0.00315,0.0831214,"no"
"17439","XLOC_017439","XLOC_017439","Pmaip1","18:62174669-62181102","ZL","ZDF","OK",2.7914,6.97769,1.32176,2.74707,1e-04,0.00897184,"yes"
"17680","XLOC_017680","XLOC_017680","Mzb1","18:28436533-28439547","ZL","ZDF","OK",1.44259,2.91195,1.01332,1.45717,0.0393,0.33405,"no"
"17826","XLOC_017826","XLOC_017826","U6","18:60284742-60287841","ZL","ZDF","OK",0.0876234,0.755665,3.10836,0.520555,0.03555,0.319732,"no"
"17842","XLOC_017842","XLOC_017842","Mc4r","18:62612837-62614725","ZL","ZDF","OK",0.403255,2.43288,2.5929,3.3567,0.00045,0.0253627,"yes"
"18371","XLOC_018371","XLOC_018371","Hook2","19:26106806-26119377","ZL","ZDF","OK",2.44648,4.97419,1.02375,2.1065,0.0038,0.0938515,"no"
"18465","XLOC_018465","XLOC_018465","Slc7a6","19:38153164-38189524","ZL","ZDF","OK",6.90559,18.9826,1.45884,2.4537,8e-04,0.037335,"yes"
"18637","XLOC_018637","XLOC_018637","AABR07044148.1","19:59656228-59663349","ZL","ZDF","OK",0.988849,3.25651,1.71951,2.00461,0.0065,0.130243,"no"
"18689","XLOC_018689","XLOC_018689","Adgrg1","19:10423084-10460674","ZL","ZDF","OK",27.5514,61.6703,1.16245,2.05767,0.0051,0.112666,"no"
"18701","XLOC_018701","XLOC_018701","Slc12a3","19:11106032-11144641","ZL","ZDF","OK",0.742893,2.78667,1.90732,3.00561,1e-04,0.00897184,"yes"
"18837","XLOC_018837","XLOC_018837","Ttc29","19:33205725-33424972","ZL","ZDF","OK",0.227595,0.76066,1.74078,1.64426,0.03625,0.322364,"no"
"18853","XLOC_018853","XLOC_018853","LOC367515","19:36267435-36364934","ZL","ZDF","OK",8.71648,26.8194,1.62146,2.70254,2e-04,0.014703,"yes"
"18863","XLOC_018863","XLOC_018863","Fhod1","19:37284899-37303972","ZL","ZDF","OK",9.21449,21.6768,1.23418,2.46531,0.00055,0.0292018,"yes"
"18871","XLOC_018871","XLOC_018871","Enkd1","19:37668132-37675077","ZL","ZDF","OK",1.1493,2.42755,1.07875,1.58419,0.0275,0.286618,"no"
"18905","XLOC_018905","XLOC_018905","Zfp612","19:41552955-41578534","ZL","ZDF","OK",6.63217,13.4875,1.02407,1.5435,0.034,0.314675,"no"
"19354","XLOC_019354","XLOC_019354","Poc5","2:27000318-27030899","ZL","ZDF","OK",4.75052,9.6562,1.02337,1.75714,0.01245,0.191775,"no"
"19362","XLOC_019362","XLOC_019362","Enc1","2:28049216-28061029","ZL","ZDF","OK",3.84771,9.79807,1.3485,2.89105,5e-05,0.00520877,"yes"
"19387","XLOC_019387","XLOC_019387","Adamts6","2:34367106-34589667","ZL","ZDF","OK",1.91929,6.06205,1.65924,2.7894,5e-05,0.00520877,"yes"
"19478","XLOC_019478","XLOC_019478","C6","2:54466279-54533797","ZL","ZDF","OK",0.276229,0.642755,1.2184,1.63367,0.02895,0.292979,"no"
"19482","XLOC_019482","XLOC_019482","SNORD72","2:54832520-54834665","ZL","ZDF","OK",1.92232,3.90819,1.02365,1.47693,0.0194,0.242704,"no"
"19499","XLOC_019499","XLOC_019499","Ranbp3l","2:58223224-58458517","ZL","ZDF","OK",0.724524,1.73666,1.26121,1.94308,0.00765,0.142867,"no"
"19595","XLOC_019595","XLOC_019595","Fabp4","2:93792600-93797305","ZL","ZDF","OK",691.96,2549.8,1.88162,1.85259,0.0292,0.294424,"no"
"19685","XLOC_019685","XLOC_019685","SNORA70","2:119112512-119162714","ZL","ZDF","OK",0.520582,15.5283,4.89863,0.597336,0.02715,0.284454,"no"
"19754","XLOC_019754","XLOC_019754","Mgst2","2:140708396-140727799","ZL","ZDF","OK",9.84231,27.136,1.46314,2.23026,0.00325,0.0850455,"no"
"19767","XLOC_019767","XLOC_019767","SNORA17","2:142743244-142744447","ZL","ZDF","OK",0.286569,111.032,8.59788,5.0241,0.00025,0.0171727,"yes"
"19818","XLOC_019818","XLOC_019818","Vom2r44","2:154604831-154639158","ZL","ZDF","OK",0.178502,0.462189,1.37254,2.06845,0.0048,0.108437,"no"
"19853","XLOC_019853","XLOC_019853","RGD1563962","2:165800970-165818433","ZL","ZDF","OK",0.476358,2.55221,2.42163,1.99107,0.0036,0.0905396,"no"
"19943","XLOC_019943","XLOC_019943","Crabp2","2:187322415-187326793","ZL","ZDF","OK",0.283933,1.13056,1.99341,1.78099,0.02805,0.289604,"no"
"19999","XLOC_019999","XLOC_019999","S100a3","2:189955835-189996029","ZL","ZDF","OK",1.03111,2.77219,1.42683,1.69297,0.0197,0.243821,"no"
"20004","XLOC_020004","XLOC_020004","S100a8","2:190073814-190074354","ZL","ZDF","OK",2.56156,9.28373,1.85768,2.04408,0.0131,0.197497,"no"
"20068","XLOC_020068","XLOC_020068","Mtmr11","2:198303043-198311785","ZL","ZDF","OK",4.07276,9.32098,1.19448,2.42078,0.00075,0.0360739,"yes"
"20087","XLOC_020087","XLOC_020087","Txnip","2:198683158-198686974","ZL","ZDF","OK",172.629,522.612,1.59807,1.70045,0.0254,0.275712,"no"
"20093","XLOC_020093","XLOC_020093","Ankrd35","2:198797158-198817146","ZL","ZDF","OK",0.141855,0.379258,1.41876,1.63573,0.03165,0.305399,"no"
"20097","XLOC_020097","XLOC_020097","Gja5","2:199162744-199184939","ZL","ZDF","OK",4.90921,11.4412,1.22068,2.59159,0.00025,0.0171727,"yes"
"20110","XLOC_020110","XLOC_020110","Hmgcs2","2:200452623-200480864","ZL","ZDF","OK",5.22087,20.193,1.95149,3.99779,5e-05,0.00520877,"yes"
"20185","XLOC_020185","XLOC_020185","Gnat2","2:210880634-210889993","ZL","ZDF","OK",0.788854,3.07049,1.96064,2.93746,5e-05,0.00520877,"yes"
"20278","XLOC_020278","XLOC_020278","Elovl6","2:234375314-234483149","ZL","ZDF","OK",0.225069,0.902527,2.0036,2.52716,0.00165,0.0590695,"no"
"20279","XLOC_020279","XLOC_020279","Cfi","2:235264218-235305781","ZL","ZDF","OK",0.152295,0.500711,1.71711,1.8177,0.0223,0.258805,"no"
"20289","XLOC_020289","XLOC_020289","Dkk2","2:237148940-237241350","ZL","ZDF","OK",0.653602,2.57713,1.97928,3.4547,5e-05,0.00520877,"yes"
"20304","XLOC_020304","XLOC_020304","Slc9b2","2:240485988-240519145","ZL","ZDF","OK",0.469539,1.07237,1.19148,1.58184,0.0288,0.292403,"no"
"20338","XLOC_020338","XLOC_020338","Gbp1","2:248343351-248545549","ZL","ZDF","OK",23.5331,47.3825,1.00967,1.70644,0.0145,0.208045,"no"
"20375","XLOC_020375","XLOC_020375","Ifi44l","2:256948764-256979571","ZL","ZDF","OK",2.38058,6.56809,1.46416,2.35994,0.00125,0.0495961,"yes"
"20430","XLOC_020430","XLOC_020430","Adgrv1","2:8926848-9504134","ZL","ZDF","OK",5.10354,11.3746,1.15624,1.82617,0.0097,0.164773,"no"
"20506","XLOC_020506","XLOC_020506","AABR07007798.1,AABR07007799.1","2:28834123-28843090","ZL","ZDF","OK",1.12056,3.75073,1.74295,1.88279,0.0119,0.186972,"no"
"20534","XLOC_020534","XLOC_020534","AABR07007874.1","2:32297365-32297914","ZL","ZDF","OK",0,0.711913,Inf,NA,0.0034,0.0872058,"no"
"20603","XLOC_020603","XLOC_020603","Gzmk","2:45068966-45077219","ZL","ZDF","OK",0.516365,1.29715,1.32889,1.59484,0.03135,0.304375,"no"
"20645","XLOC_020645","XLOC_020645","Osmr","2:56108910-56163243","ZL","ZDF","OK",4.87556,10.9124,1.16233,2.41645,0.00075,0.0360739,"yes"
"20699","XLOC_020699","XLOC_020699","Trio","2:80471395-80768513","ZL","ZDF","OK",10.5267,21.777,1.04875,1.77804,0.0109,0.176821,"no"
"20799","XLOC_020799","XLOC_020799","Gpr160","2:116105110-116161998","ZL","ZDF","OK",0.659349,2.67028,2.01788,2.81483,1e-04,0.00897184,"yes"
"20957","XLOC_020957","XLOC_020957","Ccnl1","2:157747272-157760171","ZL","ZDF","OK",17.0797,38.3774,1.16797,2.01145,0.0053,0.115004,"no"
"21126","XLOC_021126","XLOC_021126","S100a9","2:190097553-190100276","ZL","ZDF","OK",1.60161,9.34374,2.54447,3.22261,0.00015,0.0121666,"yes"
"21209","XLOC_021209","XLOC_021209","U1","2:198514527-198524495","ZL","ZDF","OK",0.816096,2.42236,1.5696,1.78644,0.02125,0.253443,"no"
"21249","XLOC_021249","XLOC_021249","Cd101","2:203375921-203413125","ZL","ZDF","OK",0.223863,0.657451,1.55426,2.15272,0.0038,0.0938515,"no"
"21343","XLOC_021343","XLOC_021343","S1pr1","2:218654553-218658761","ZL","ZDF","OK",28.7104,67.541,1.23419,2.38194,0.00135,0.0524282,"no"
"21523","XLOC_021523","XLOC_021523","Srsf11","2:264836609-264864269","ZL","ZDF","OK",23.6433,47.5677,1.00855,1.61772,0.02635,0.28062,"no"
"22226","XLOC_022226","XLOC_022226","Col11a2","20:3830163-3859837","ZL","ZDF","OK",1.11449,2.27642,1.03038,2.08215,0.0037,0.0923152,"no"
"22319","XLOC_022319","XLOC_022319","AC106225.1","20:7887495-7889513","ZL","ZDF","OK",0.498254,45.3891,6.50932,1.70746,0.00475,0.107639,"no"
"22349","XLOC_022349","XLOC_022349","AABR07044570.1","20:10727512-10729072","ZL","ZDF","OK",0.145881,0.649605,2.15477,1.81356,0.0378,0.327764,"no"
"22551","XLOC_022551","XLOC_022551","Ppil6","20:46215378-46243763","ZL","ZDF","OK",0.428574,1.54904,1.85376,1.80126,0.02055,0.250116,"no"
"22753","XLOC_022753","XLOC_022753","Ip6k3","20:5733257-5754773","ZL","ZDF","OK",4.11392,8.29426,1.0116,2.04796,0.00535,0.11518,"no"
"22782","XLOC_022782","XLOC_022782","Fkbp5","20:7976304-8061710","ZL","ZDF","OK",5.83565,20.7836,1.83248,3.81191,5e-05,0.00520877,"yes"
"22794","XLOC_022794","XLOC_022794","Tff3","20:9850802-9855481","ZL","ZDF","OK",0,1.53018,Inf,NA,0.01155,0.183572,"no"
"22805","XLOC_022805","XLOC_022805","Sik1","20:10668410-10680283","ZL","ZDF","OK",2.67056,5.51906,1.04728,2.23793,0.00155,0.0567842,"no"
"22850","XLOC_022850","XLOC_022850","U6","20:13988433-13991757","ZL","ZDF","OK",8.45066,18.3419,1.118,2.16811,0.00235,0.0711935,"no"
"22911","XLOC_022911","XLOC_022911","Pbld1","20:27103228-27118673","ZL","ZDF","OK",3.29528,6.69278,1.02221,2.04868,0.0045,0.104782,"no"
"22934","XLOC_022934","XLOC_022934","Ddit4","20:29509288-29511382","ZL","ZDF","OK",13.0198,62.2595,2.25758,4.58041,5e-05,0.00520877,"yes"
"22962","XLOC_022962","XLOC_022962","Zufsp","20:32471671-32501722","ZL","ZDF","OK",6.96951,15.2981,1.13422,2.37053,0.00075,0.0360739,"yes"
"23278","XLOC_023278","XLOC_023278","AABR07051177.1","3:8359-10251","ZL","ZDF","OK",1.23847,2.87709,1.21605,1.63421,0.0083,0.15053,"no"
"23292","XLOC_023292","XLOC_023292","LOC100911867","3:2182956-2261946","ZL","ZDF","OK",8.07819,16.3556,1.01768,1.63811,0.01975,0.244302,"no"
"23368","XLOC_023368","XLOC_023368","Adamtsl2","3:5624505-5654910","ZL","ZDF","OK",4.39236,11.051,1.33111,2.3017,0.0015,0.0558839,"no"
"23744","XLOC_023744","XLOC_023744","Slc43a3","3:72329966-72352164","ZL","ZDF","OK",23.6845,51.7309,1.12708,2.13044,0.00465,0.106581,"no"
"23855","XLOC_023855","XLOC_023855","Fnbp4","3:79570624-79610634","ZL","ZDF","OK",12.8129,34.4814,1.42823,2.49211,8e-04,0.037335,"yes"
"24062","XLOC_024062","XLOC_024062","Slc28a2","3:114354808-114647882","ZL","ZDF","OK",21.9294,63.6584,1.53748,2.37527,0.0022,0.0693805,"no"
"24063","XLOC_024063","XLOC_024063","AABR07053577.1","3:114650517-114652214","ZL","ZDF","OK",3.78562,8.68569,1.19811,2.03817,0.00555,0.118097,"no"
"24099","XLOC_024099","XLOC_024099","Adra2b","3:119805940-119809987","ZL","ZDF","OK",0.331958,0.71072,1.09828,1.67388,0.0204,0.248703,"no"
"24252","XLOC_024252","XLOC_024252","AABR07054264.1","3:145764931-145773355","ZL","ZDF","OK",1.03785,4.25534,2.03567,2.95496,0.00015,0.0121666,"yes"
"24264","XLOC_024264","XLOC_024264","Sdcbp2","3:147073159-147101911","ZL","ZDF","OK",0.319997,0.849389,1.40837,1.55009,0.03265,0.308414,"no"
"24270","XLOC_024270","XLOC_024270","Slc52a3","3:147504010-147516478","ZL","ZDF","OK",4.17131,8.90604,1.09428,2.02472,0.00455,0.1055,"no"
"24273","XLOC_024273","XLOC_024273","Tcf15","3:147643249-147649504","ZL","ZDF","OK",11.8836,25.2556,1.08763,2.29478,0.00165,0.0590695,"no"
"24276","XLOC_024276","XLOC_024276","LOC502684","3:147894557-147933761","ZL","ZDF","OK",0.679486,2.44589,1.84785,2.8773,0.00015,0.0121666,"yes"
"24285","XLOC_024285","XLOC_024285","Id1","3:148215539-148216718","ZL","ZDF","OK",53.873,137.465,1.35143,2.72609,0.00025,0.0171727,"yes"
"24292","XLOC_024292","XLOC_024292","Ccm2l","3:148541888-148557469","ZL","ZDF","OK",10.5501,31.6725,1.58597,3.17466,5e-05,0.00520877,"yes"
"24459","XLOC_024459","XLOC_024459","Eya2","3:162285389-162470835","ZL","ZDF","OK",4.52799,11.5072,1.34559,2.76134,0.00025,0.0171727,"yes"
"24460","XLOC_024460","XLOC_024460","Ncoa3","3:162687970-162790770","ZL","ZDF","OK",6.67192,13.926,1.06161,1.92073,0.0057,0.119667,"no"
"24481","XLOC_024481","XLOC_024481","Cebpb","3:164424514-164425910","ZL","ZDF","OK",2.33906,6.95834,1.57281,2.89106,0.00015,0.0121666,"yes"
"24535","XLOC_024535","XLOC_024535","Cdh26","3:173969272-174021348","ZL","ZDF","OK",1.32391,5.3235,2.00756,3.7853,5e-05,0.00520877,"yes"
"24592","XLOC_024592","XLOC_024592","Arrdc1","3:2129611-2137044","ZL","ZDF","OK",8.38758,18.214,1.11872,2.31791,0.0012,0.0484875,"yes"
"24727","XLOC_024727","XLOC_024727","Lcn2","3:11414185-11417600","ZL","ZDF","OK",1.21634,2.56348,1.07556,1.48844,0.0433,0.350304,"no"
"24730","XLOC_024730","XLOC_024730","Fpgs","3:11717666-11723416","ZL","ZDF","OK",6.77723,19.7195,1.54086,3.86498,5e-05,0.00520877,"yes"
"24942","XLOC_024942","XLOC_024942","AABR07052529.1","3:60249517-60253140","ZL","ZDF","OK",0.838889,1.81977,1.1172,1.61744,0.02885,0.29264,"no"
"25217","XLOC_025217","XLOC_025217","RGD1564664","3:82854776-82856171","ZL","ZDF","OK",6.18824,13.0677,1.0784,2.2371,0.00175,0.0614485,"no"
"25261","XLOC_025261","XLOC_025261","RNaseP_nuc","3:98121790-98122068","ZL","ZDF","OK",0,1.5907,Inf,NA,0.00865,0.153088,"no"
"25387","XLOC_025387","XLOC_025387","Shf","3:114287710-114307315","ZL","ZDF","OK",1.94655,4.02864,1.04938,1.81885,0.0119,0.186972,"no"
"25427","XLOC_025427","XLOC_025427","Mal","3:120209646-120233655","ZL","ZDF","OK",0.888374,2.4494,1.46319,2.45231,0.0015,0.0558839,"no"
"25439","XLOC_025439","XLOC_025439","Il1b","3:121876254-121882726","ZL","ZDF","OK",1.08838,2.23183,1.03605,1.50331,0.0356,0.319789,"no"
"25453","XLOC_025453","XLOC_025453","Adam33","3:123584682-123607505","ZL","ZDF","OK",8.96558,27.8032,1.63278,2.49637,0.00115,0.0476946,"yes"
"25568","XLOC_025568","XLOC_025568","Bcl2l1","3:148259383-148313810","ZL","ZDF","OK",16.7298,42.0366,1.32923,2.48665,0.00045,0.0253627,"yes"
"25571","XLOC_025571","XLOC_025571","Dusp15","3:148417992-148428494","ZL","ZDF","OK",1.31176,3.29739,1.32982,2.49421,8e-04,0.037335,"yes"
"25573","XLOC_025573","XLOC_025573","Xkr7","3:148510778-148533404","ZL","ZDF","OK",0.447123,1.74899,1.96777,3.03698,1e-04,0.00897184,"yes"
"25615","XLOC_025615","XLOC_025615","LOC100910882","3:151691513-151724654","ZL","ZDF","OK",9.78694,24.5825,1.3287,2.39969,0.0013,0.0510273,"no"
"25790","XLOC_025790","XLOC_025790","Sycp2","3:173884255-173947018","ZL","ZDF","OK",0.572539,1.26309,1.14151,1.41039,0.0429,0.348737,"no"
"25811","XLOC_025811","XLOC_025811","Ptk6","3:176698025-176706896","ZL","ZDF","OK",0.103248,1.15757,3.48692,3.34291,0.0014,0.0536122,"no"
"25812","XLOC_025812","XLOC_025812","Srms","3:176709561-176716596","ZL","ZDF","OK",1.26962,7.73341,2.60671,4.92291,5e-05,0.00520877,"yes"
"26447","XLOC_026447","XLOC_026447","AC097312.1","4:7439150-7454270","ZL","ZDF","OK",0.518623,1.05314,1.02195,1.39879,0.04945,0.37198,"no"
"26485","XLOC_026485","XLOC_026485","AABR07059372.1","4:16827372-16831712","ZL","ZDF","OK",1.62453,10.9716,2.75568,2.56904,6e-04,0.0314014,"yes"
"26597","XLOC_026597","XLOC_026597","LOC100909784","4:51661653-51671203","ZL","ZDF","OK",0.495194,1.54656,1.64299,2.83899,0.00015,0.0121666,"yes"
"26653","XLOC_026653","XLOC_026653","Tmem140","4:62380913-62396035","ZL","ZDF","OK",15.9512,35.5426,1.15588,2.37282,7e-04,0.0348115,"yes"
"26826","XLOC_026826","XLOC_026826","Nt5c3a","4:87237895-87282747","ZL","ZDF","OK",1.90296,7.77513,2.03062,1.88482,0.0139,0.204099,"no"
"26854","XLOC_026854","XLOC_026854","Abcg2","4:88832177-88890621","ZL","ZDF","OK",0.53313,1.59869,1.58434,2.39667,0.00265,0.0752579,"no"
"27034","XLOC_027034","XLOC_027034","Gata2","4:120133712-120142495","ZL","ZDF","OK",7.35123,18.1436,1.3034,2.74289,0.00025,0.0171727,"yes"
"27068","XLOC_027068","XLOC_027068","RGD1560289","4:123798033-123839083","ZL","ZDF","OK",1.18406,2.68745,1.1825,2.34315,0.00115,0.0476946,"yes"
"27073","XLOC_027073","XLOC_027073","AABR07061448.2","4:125187160-125241281","ZL","ZDF","OK",3.14885,12.9088,2.03545,4.12895,5e-05,0.00520877,"yes"
"27146","XLOC_027146","XLOC_027146","Irak2","4:145594545-145651054","ZL","ZDF","OK",5.65589,16.7269,1.56435,3.07829,5e-05,0.00520877,"yes"
"27154","XLOC_027154","XLOC_027154","Pparg","4:147274086-147399380","ZL","ZDF","OK",3.60476,9.81069,1.44445,2.91976,1e-04,0.00897184,"yes"
"27207","XLOC_027207","XLOC_027207","Slc6a13","4:153874851-153912155","ZL","ZDF","OK",0.0949066,0.449272,2.24301,1.96272,0.0235,0.265599,"no"
"27227","XLOC_027227","XLOC_027227","Clec4d","4:156253078-156264769","ZL","ZDF","OK",0.0998422,0.749329,2.90788,3.18629,0.0013,0.0510273,"no"
"27295","XLOC_027295","XLOC_027295","AABR07062157.1","4:162986062-163021173","ZL","ZDF","OK",2.18359,5.83887,1.41899,0.577904,0.03375,0.314081,"no"
"27297","XLOC_027297","XLOC_027297","Clec1b","4:163157969-163170815","ZL","ZDF","OK",0.452948,1.73325,1.93607,2.0282,0.0144,0.207558,"no"
"27331","XLOC_027331","XLOC_027331","Gprc5a","4:168832909-168851652","ZL","ZDF","OK",0.360437,1.20125,1.73672,2.26155,0.00245,0.0719966,"no"
"27356","XLOC_027356","XLOC_027356","Pik3c2g","4:173732247-174102496","ZL","ZDF","OK",0.049431,0.422993,3.09715,3.31621,0.0011,0.0464983,"yes"
"27361","XLOC_027361","XLOC_027361","Plekha5","4:174605475-174774693","ZL","ZDF","OK",9.8095,23.5971,1.26636,2.46189,0.0012,0.0484875,"yes"
"27407","XLOC_027407","XLOC_027407","Tmtc1","4:182620129-182844333","ZL","ZDF","OK",5.79248,14.8563,1.35882,1.88528,0.0082,0.149209,"no"
"27413","XLOC_027413","XLOC_027413","RGD1309621","4:183879204-183905810","ZL","ZDF","OK",7.31936,18.9839,1.37499,2.65472,0.00025,0.0171727,"yes"
"27418","XLOC_027418","XLOC_027418","Cnpy1","4:476139-482833","ZL","ZDF","OK",0.271466,2.58994,3.25408,1.75582,0.0089,0.156255,"no"
"27532","XLOC_027532","XLOC_027532","Pdk4","4:30544831-30556997","ZL","ZDF","OK",45.9221,108.615,1.24196,1.5119,0.0414,0.341982,"no"
"27542","XLOC_027542","XLOC_027542","Col28a1","4:34048490-34194764","ZL","ZDF","OK",0.107888,0.360427,1.74017,1.83243,0.02075,0.251298,"no"
"27648","XLOC_027648","XLOC_027648","RGD1565367","4:62480100-62526724","ZL","ZDF","OK",0.915197,2.93832,1.68284,2.75122,4e-04,0.0234464,"yes"
"27651","XLOC_027651","XLOC_027651","Fam180a","4:62844970-62860446","ZL","ZDF","OK",0.24848,0.63949,1.3638,1.51514,0.0412,0.341513,"no"
"27733","XLOC_027733","XLOC_027733","Tra2a","4:78905379-78924228","ZL","ZDF","OK",19.8311,40.3527,1.0249,1.45748,0.04195,0.344711,"no"
"27841","XLOC_027841","XLOC_027841","Sh2d6","4:100373903-100380578","ZL","ZDF","OK",0.147885,0.528161,1.8365,1.22138,0.04885,0.37065,"no"
"27890","XLOC_027890","XLOC_027890","Reg3g","4:109529678-109532234","ZL","ZDF","OK",1.21676,2.72878,1.16521,1.46114,0.04355,0.351422,"no"
"27924","XLOC_027924","XLOC_027924","Cyp26b1","4:116261795-116278615","ZL","ZDF","OK",1.10241,3.45778,1.64919,3.2848,5e-05,0.00520877,"yes"
"27977","XLOC_027977","XLOC_027977","AABR07061382.2","4:120122245-120133078","ZL","ZDF","OK",5.68908,19.3774,1.76811,3.11305,5e-05,0.00520877,"yes"
"28060","XLOC_028060","XLOC_028060","Ssuh2","4:144301163-144322189","ZL","ZDF","OK",0.470589,1.48587,1.65877,2.31578,0.0013,0.0510273,"no"
"28083","XLOC_028083","XLOC_028083","Timp4","4:147037178-147195096","ZL","ZDF","OK",20.3444,62.0485,1.60876,2.18978,0.0021,0.0684868,"no"
"28142","XLOC_028142","XLOC_028142","Slc2a3","4:155386004-155631856","ZL","ZDF","OK",2.43834,5.31592,1.12442,2.11946,0.00305,0.0825953,"no"
"28151","XLOC_028151","XLOC_028151","Clec4e","4:156270137-156276304","ZL","ZDF","OK",0.721721,4.34407,2.58953,3.08088,1e-04,0.00897184,"yes"
"28188","XLOC_028188","XLOC_028188","Kcna5","4:159075544-159079466","ZL","ZDF","OK",2.16568,9.28471,2.10004,3.78013,5e-05,0.00520877,"yes"
